"TOA5","PNNL_13","CR1000X","9644","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2024-06-30 18:30:00,99876,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.35,105.68,0.05,0.07,0.999,12446,3.8,106.4,24.4,0.31,2.88,4.42,14.89,1066.6,12.45,13.462,29
2024-06-30 18:45:00,99877,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.25,105.55,0.05,0.07,0.999,12461,3.87,103.4,22.9,0.31,2.88,4.43,14.889,1066.5,12.45,13.426,29
2024-06-30 19:00:00,99878,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.03,105.26,0.05,0.07,0.999,12495,3.9,101.8,23.8,0.31,2.88,4.41,14.88,1065.9,12.45,13.435,29
2024-06-30 19:15:00,99879,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.01,105.23,0.05,0.07,0.999,12499,3.87,103.2,20.4,0.31,2.87,4.41,14.879,1065.8,12.45,13.462,29
2024-06-30 19:30:00,99880,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.04,105.27,0.05,0.07,0.999,12494,3.87,103.3,19.7,0.31,2.85,4.37,14.877,1065.7,12.45,13.462,29
2024-06-30 19:45:00,99881,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.02,105.25,0.05,0.07,0.999,12497,3.98,98,18.3,0.31,2.85,4.38,14.894,1066.9,12.45,13.453,29
2024-06-30 20:00:00,99882,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,81.08,106.63,0.05,0.07,0.999,12333,4.2,87.8,21.6,0.31,2.92,4.47,14.902,1067.4,12.45,13.471,29
2024-06-30 20:15:00,99883,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.63,106.05,0.05,0.07,0.999,12402,4.14,90.5,16.1,0.31,2.93,4.49,14.883,1066.1,12.45,13.453,29
2024-06-30 20:30:00,99884,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.37,105.71,0.05,0.07,0.999,12442,4.06,94.1,17.3,0.31,2.9,4.44,14.885,1066.2,12.45,13.471,29
2024-06-30 20:45:00,99885,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.27,105.57,0.05,0.07,0.999,12458,4.04,95.3,17.6,0.31,2.87,4.4,14.9,1067.3,12.45,13.462,29
2024-06-30 21:00:00,99886,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,79.96,105.17,0.05,0.07,0.999,12506,4.05,94.8,18.3,0.31,2.86,4.39,14.906,1067.7,12.45,13.48,29
2024-06-30 21:15:00,99887,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.03,105.27,0.05,0.07,0.999,12495,4.03,95.9,16.5,0.31,2.88,4.41,14.911,1068.1,12.45,13.471,29
2024-06-30 21:30:00,99888,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.05,105.29,0.05,0.07,0.999,12492,4.02,96.2,16,0.31,2.86,4.38,14.916,1068.4,12.45,13.489,29
2024-06-30 21:45:00,99889,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.05,105.28,0.05,0.07,0.999,12493,4.02,96.3,15.8,0.31,2.85,4.37,14.918,1068.5,12.45,13.489,29
2024-06-30 22:00:00,99890,PNNL_13,113IN-SITU AT600 232 6,764.4,12.46,81.04,106.58,0.05,0.07,0.999,12339,4.21,87.2,19.9,0.32,2.97,4.56,14.916,1068.4,12.46,13.435,29
2024-06-30 22:15:00,99891,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.62,106.03,0.05,0.07,0.999,12404,4.13,90.9,15.6,0.32,2.97,4.55,14.92,1068.7,12.45,13.462,29
2024-06-30 22:30:00,99892,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.38,105.71,0.05,0.07,0.999,12441,4.05,94.9,17.1,0.31,2.89,4.44,14.922,1068.8,12.45,13.471,29
2024-06-30 22:45:00,99893,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.27,105.57,0.05,0.07,0.999,12458,4.02,96.3,17.7,0.31,2.85,4.38,14.918,1068.6,12.45,13.444,29
2024-06-30 23:00:00,99894,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,79.95,105.15,0.05,0.07,0.999,12508,4.03,95.8,19.3,0.31,2.86,4.39,14.923,1068.9,12.45,13.471,29
2024-06-30 23:15:00,99895,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.03,105.25,0.05,0.07,0.999,12495,3.92,100.8,16.2,0.31,2.86,4.39,14.923,1068.9,12.45,13.462,29
2024-06-30 23:30:00,99896,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.06,105.3,0.05,0.07,0.999,12491,3.89,102.1,16.3,0.31,2.84,4.37,14.921,1068.8,12.45,13.471,29
2024-06-30 23:45:00,99897,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.06,105.29,0.05,0.07,0.999,12491,3.88,102.7,16.1,0.3,2.84,4.35,14.925,1069,12.45,13.462,29
2024-07-01 00:00:00,99898,PNNL_13,113IN-SITU AT600 232 6,764.4,12.46,81.07,106.61,0.05,0.07,0.999,12335,4.1,92.4,24.4,0.32,3,4.6,14.922,1068.9,12.46,13.462,29
2024-07-01 00:15:00,99899,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.61,106.01,0.05,0.07,0.999,12405,3.99,97.6,17.8,0.32,2.95,4.53,14.92,1068.7,12.45,13.48,29
2024-07-01 00:30:00,99900,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.36,105.69,0.05,0.07,0.999,12443,3.89,102.2,19,0.31,2.89,4.43,14.922,1068.8,12.45,13.471,29
2024-07-01 00:45:00,99901,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.28,105.58,0.05,0.07,0.999,12457,3.86,103.8,19.4,0.31,2.86,4.39,14.929,1069.3,12.45,13.471,29
2024-07-01 01:00:00,99902,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.02,105.24,0.05,0.07,0.999,12497,3.87,103.1,20.4,0.31,2.87,4.41,14.928,1069.2,12.45,13.462,29
2024-07-01 01:15:00,99903,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.01,105.23,0.05,0.07,0.999,12499,3.84,104.6,17.5,0.31,2.86,4.4,14.931,1069.4,12.45,13.48,29
2024-07-01 01:30:00,99904,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.05,105.28,0.05,0.07,0.999,12492,3.83,105.1,16.9,0.31,2.85,4.38,14.933,1069.6,12.45,13.489,29
2024-07-01 01:45:00,99905,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.06,105.29,0.05,0.07,0.999,12491,3.82,105.7,16.4,0.31,2.86,4.38,14.934,1069.6,12.45,13.453,29
2024-07-01 02:00:00,99906,PNNL_13,113IN-SITU AT600 232 6,764.4,12.46,81.09,106.64,0.05,0.07,0.999,12332,4.03,95.9,27,0.31,2.94,4.5,14.939,1070,12.46,13.471,29
2024-07-01 02:15:00,99907,PNNL_13,113IN-SITU AT600 232 6,764.4,12.46,80.61,106.01,0.05,0.07,0.999,12405,3.94,99.9,18.8,0.31,2.92,4.48,14.943,1070.3,12.46,13.462,29
2024-07-01 02:30:00,99908,PNNL_13,113IN-SITU AT600 232 6,764.4,12.46,80.36,105.68,0.05,0.07,0.999,12444,3.86,103.8,19.8,0.31,2.87,4.4,14.943,1070.3,12.46,13.471,29
2024-07-01 02:45:00,99909,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.27,105.56,0.05,0.07,0.999,12458,3.83,105.3,19.8,0.31,2.87,4.41,14.947,1070.6,12.45,13.462,29
2024-07-01 03:00:00,99910,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80,105.21,0.05,0.07,0.999,12500,3.84,104.7,21.4,0.31,2.85,4.38,14.947,1070.6,12.45,13.471,29
2024-07-01 03:15:00,99911,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.02,105.24,0.05,0.07,0.999,12497,3.8,106.3,18,0.31,2.88,4.42,14.95,1070.8,12.45,13.489,29
2024-07-01 03:30:00,99912,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.07,105.3,0.05,0.07,0.999,12490,3.8,106.5,17.1,0.31,2.85,4.38,14.946,1070.5,12.45,13.471,29
2024-07-01 03:45:00,99913,PNNL_13,113IN-SITU AT600 232 6,764.4,12.45,80.05,105.28,0.05,0.07,0.999,12492,3.8,106.6,16.7,0.3,2.84,4.36,14.95,1070.8,12.45,13.453,29
