"TOA5","PNNL_32","CR1000","86633","CR1000.Std.31.03","CPU:Tempest_v3a.CR1","10761","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2021-01-18 00:00:00,24821,PNNL_32,113IN-SITU AT600 210 68,763.45,12.11,459.8,610.04,0.3,0.4,1,2174.9,5.64,71.1,0.2,0,0,-0.45,1.04693507,1118.3,12.11,14.155,60,1077.65724
2021-01-18 00:15:00,24822,PNNL_32,113IN-SITU AT600 210 68,763.45,12.11,459.69,609.87,0.3,0.4,1,2175.4,5.63,71.5,-4.9,0,0,-0.45,1.0449350699999993,1118.2,12.11,14.236,60,1077.5193439999998
2021-01-18 00:30:00,24823,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,460.57,611.08,0.3,0.4,1,2171.2,5.65,70.4,-4.7,0,0,-0.44,1.0460200200000003,1118.1,12.1,14.309,60,1077.450396
2021-01-18 00:45:00,24824,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.91,610.21,0.3,0.4,1,2174.3,5.64,71.2,-5.8,0,0,-0.46,1.0480200199999992,1118.3,12.1,14.363,60,1077.588292
2021-01-18 01:00:00,24825,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,460.34,610.8,0.3,0.4,1,2172.3,5.64,70.7,-4.2,0,0,-0.44,1.0480200199999992,1118.3,12.1,14.516,60,1077.588292
2021-01-18 01:15:00,24826,PNNL_32,113IN-SITU AT600 210 68,763.45,12.11,459.63,609.8,0.3,0.4,1,2175.7,5.61,72.8,-2.8,0,0,-0.45,1.0500200199999998,1118.4,12.11,14.57,60,1077.7261879999999
2021-01-18 01:30:00,24827,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.65,609.87,0.3,0.4,1,2175.6,5.66,69.9,2.3,0,0,-0.45,1.0481225849999998,1118.3,12.1,14.606,60,1077.65724
2021-01-18 01:45:00,24828,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.97,610.29,0.3,0.4,1,2174.1,5.64,70.7,-0.6,0,0,-0.44,1.0501225849999987,1118.5,12.1,14.705,60,1077.795136
2021-01-18 02:00:00,24829,PNNL_32,113IN-SITU AT600 210 68,763.45,12.11,460.13,610.48,0.3,0.4,1,2173.3,5.64,71,0.1,0,0,-0.45,1.0521225849999993,1118.6,12.11,14.759,60,1077.933032
2021-01-18 02:15:00,24830,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,458.87,608.86,0.3,0.4,1,2179.3,5.6,72.9,-1.7,0,0,-0.45,1.0511225849999981,1118.5,12.1,13.669,60,1077.8640839999998
2021-01-18 02:30:00,24831,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.84,610.19,0.3,0.4,1,2174.7,5.63,71.5,-3.3,0,0,-0.45,1.0487814799999988,1118.3,12.1,13.173,60,1077.588292
2021-01-18 02:45:00,24832,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.65,609.93,0.3,0.4,1,2175.5,5.62,72.1,-5.3,0,0,-0.45,1.051781479999999,1118.5,12.1,13.002,60,1077.795136
2021-01-18 03:00:00,24833,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.61,609.91,0.3,0.4,1,2175.7,5.63,71.6,-4.9,0,0,-0.45,1.0457814799999987,1118,12.1,12.975,60,1077.3814479999999
2021-01-18 03:15:00,24834,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.76,610.08,0.3,0.4,1,2175.1,5.62,72.1,-6.5,0,0,-0.45,1.0437814799999998,1117.9,12.1,12.939,60,1077.243552
2021-01-18 03:30:00,24835,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.11,609.25,0.3,0.4,1,2178.1,5.63,71.5,0,0,0,-0.45,1.0484289749999984,1117.9,12.1,12.894,60,1077.1746039999998
2021-01-18 03:45:00,24836,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.8,610.16,0.3,0.4,1,2174.9,5.63,71.3,-0.6,0,0,-0.45,1.0484289749999984,1117.9,12.1,12.885,60,1077.1746039999998
2021-01-18 04:00:00,24837,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.44,609.67,0.3,0.4,1,2176.5,5.61,72.6,-1.1,0,0,-0.45,1.0494289749999997,1117.9,12.1,12.876,60,1077.243552
2021-01-18 04:15:00,24838,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.66,609.98,0.3,0.4,1,2175.5,5.63,71.6,-2.1,0,0,-0.45,1.0434289749999994,1117.5,12.1,12.84,60,1076.8298639999998
2021-01-18 04:30:00,24839,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.24,609.45,0.3,0.4,1,2177.5,5.62,72.1,-0.8,0,0,-0.45,1.047275384999999,1117.6,12.1,12.795,60,1076.898812
2021-01-18 04:45:00,24840,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.79,610.16,0.3,0.4,1,2174.9,5.63,71.4,-5.2,0,0,-0.45,1.042275385,1117.3,12.1,12.759,60,1076.554072
2021-01-18 05:00:00,24841,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.74,611.46,0.3,0.4,1,2170.4,5.65,70.3,-4.1,0,0,-0.45,1.0442753849999988,1117.3,12.09,13.011,60,1076.6919679999999
2021-01-18 05:15:00,24842,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.88,610.31,0.3,0.4,1,2174.5,5.64,71,-4.3,0,0,-0.45,1.0482753849999984,1117.6,12.1,13.624,60,1076.9677599999998
2021-01-18 05:30:00,24843,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.09,610.63,0.3,0.4,1,2173.5,5.66,69.8,0.7,0,0,-0.45,1.0478884399999995,1117.7,12.09,13.732,60,1077.0367079999999
2021-01-18 05:45:00,24844,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.94,610.4,0.3,0.4,1,2174.2,5.65,70.3,0.9,0,0,-0.45,1.0478884399999995,1117.7,12.09,13.858,60,1077.0367079999999
2021-01-18 06:00:00,24845,PNNL_32,113IN-SITU AT600 210 68,763.45,12.1,459.95,610.4,0.3,0.4,1,2174.2,5.64,71,-1,0,0,-0.44,1.051888439999999,1118,12.1,13.93,60,1077.3125
2021-01-18 06:15:00,24846,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.2,609.44,0.3,0.4,1,2177.7,5.63,71.5,-0.4,0,0,-0.45,1.0558884399999986,1118.2,12.09,13.966,60,1077.588292
2021-01-18 06:30:00,24847,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.2,610.78,0.3,0.4,1,2173,5.65,70.3,-3.7,0,0,-0.45,1.0485281749999995,1118,12.09,14.02,60,1077.3814479999999
2021-01-18 06:45:00,24848,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.2,610.79,0.3,0.4,1,2173,5.65,70.5,-5.9,0,0,-0.45,1.0525281750000008,1118.3,12.09,14.092,60,1077.65724
2021-01-18 07:00:00,24849,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.31,610.98,0.3,0.4,1,2172.5,5.66,70.1,-4.8,0,0,-0.45,1.0465281750000006,1117.9,12.09,14.119,60,1077.243552
2021-01-18 07:15:00,24850,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.04,610.59,0.3,0.4,1,2173.7,5.65,70.3,-0.3,0,0,-0.45,1.0485281749999995,1118.1,12.09,14.137,60,1077.3814479999999
2021-01-18 07:30:00,24851,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.75,610.23,0.3,0.4,1,2175.1,5.64,71.2,-0.7,0,0,-0.44,1.04436164,1117.9,12.09,14.191,60,1077.243552
2021-01-18 07:45:00,24852,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.28,610.92,0.3,0.4,1,2172.6,5.65,70.4,-0.9,0,0,-0.45,1.04436164,1117.9,12.09,14.209,60,1077.243552
2021-01-18 08:00:00,24853,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.35,609.72,0.3,0.4,1,2177,5.62,72,-0.7,0,0,-0.45,1.04736164,1118.1,12.09,14.209,60,1077.450396
2021-01-18 08:15:00,24854,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.67,610.11,0.3,0.4,1,2175.5,5.63,71.3,-5.6,0,0,-0.44,1.04436164,1117.9,12.09,14.236,60,1077.243552
2021-01-18 08:30:00,24855,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.78,610.32,0.3,0.4,1,2174.9,5.64,70.7,-4.6,0,0,-0.45,1.0486188249999984,1118,12.09,14.273,60,1077.3814479999999
2021-01-18 08:45:00,24856,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.65,610.14,0.3,0.4,1,2175.6,5.65,70.6,-2.8,0,0,-0.45,1.050618824999999,1118.2,12.09,14.354,60,1077.5193439999998
2021-01-18 09:00:00,24857,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,460.15,610.82,0.3,0.4,1,2173.2,5.63,71.3,-0.8,0,0,-0.45,1.050618824999999,1118.2,12.09,14.417,60,1077.5193439999998
2021-01-18 09:15:00,24858,PNNL_32,113IN-SITU AT600 210 68,763.45,12.08,459.61,610.11,0.3,0.4,1,2175.8,5.67,69.6,0,0,0,-0.45,1.0516188249999985,1118.2,12.08,14.525,60,1077.588292
2021-01-18 09:30:00,24859,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.6,610.06,0.3,0.4,1,2175.8,5.63,71.4,-0.3,0,0,-0.45,1.0508879249999996,1118.1,12.09,14.624,60,1077.450396
2021-01-18 09:45:00,24860,PNNL_32,113IN-SITU AT600 210 68,763.45,12.08,460.26,610.99,0.3,0.4,1,2172.7,5.64,70.9,-5.5,0,0,-0.45,1.051887924999999,1118.2,12.08,14.723,60,1077.5193439999998
2021-01-18 10:00:00,24861,PNNL_32,113IN-SITU AT600 210 68,763.45,12.09,459.84,610.4,0.3,0.4,1,2174.7,5.62,71.9,-5.5,0,0,-0.45,1.048887924999999,1118,12.09,14.029,60,1077.3125
