"TOA5","PNNL_23","CR1000X","9645","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2022-07-12 00:00:00,30776,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.17,86.39,0.04,0.06,0.999,15112,4.94,54.5,262.2,5.39,46.93,65.27,17.413,1244.1,12.75,13.407,86
2022-07-12 00:15:00,30777,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.08,88.87,0.04,0.06,0.999,14690,5.04,49,262.6,5.23,45.56,63.36,17.414,1244.2,12.75,13.407,86
2022-07-12 00:30:00,30778,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.02,87.5,0.04,0.06,0.999,14920,4.96,53.2,263,5.26,45.79,63.67,17.41,1243.9,12.75,13.426,86
2022-07-12 00:45:00,30779,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.4,86.69,0.04,0.06,0.999,15059,4.94,54.4,262.7,5.33,46.46,64.61,17.407,1243.7,12.75,13.407,86
2022-07-12 01:00:00,30780,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.1,86.3,0.04,0.06,0.999,15128,4.94,54.4,262.9,5.4,47.03,65.41,17.402,1243.3,12.75,13.389,86
2022-07-12 01:15:00,30781,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.45,89.36,0.04,0.06,0.999,14609,5.03,49.3,262.2,5.26,45.82,63.72,17.396,1242.8,12.75,13.416,86
2022-07-12 01:30:00,30782,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.71,88.4,0.04,0.06,0.999,14768,4.96,53.3,262.1,5.26,45.8,63.69,17.389,1242.4,12.75,13.371,86
2022-07-12 01:45:00,30783,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.1,87.6,0.04,0.06,0.999,14902,4.95,53.9,261.8,5.29,46.05,64.04,17.388,1242.3,12.75,13.398,86
2022-07-12 02:00:00,30784,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.62,86.97,0.04,0.06,0.999,15010,4.95,54,261.7,5.35,46.59,64.79,17.382,1242,12.75,13.155,86
2022-07-12 02:15:00,30785,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.41,89.3,0.04,0.06,0.999,14618,5.03,49.4,261.4,5.2,45.27,62.96,17.377,1241.6,12.75,13.38,86
2022-07-12 02:30:00,30786,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.84,88.56,0.04,0.06,0.999,14740,4.99,51.8,261.7,5.25,45.77,63.65,17.371,1241.1,12.75,13.173,86
2022-07-12 02:45:00,30787,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.09,87.58,0.04,0.06,0.999,14905,4.97,53.1,261.7,5.29,46.11,64.13,17.371,1241.1,12.75,13.371,86
2022-07-12 03:00:00,30788,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.63,86.97,0.04,0.06,0.999,15009,4.96,53.3,261.8,5.33,46.41,64.55,17.369,1241,12.75,13.398,86
2022-07-12 03:15:00,30789,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.87,89.9,0.04,0.06,0.999,14521,5.04,48.7,260.9,5.18,45.16,62.8,17.362,1240.5,12.75,13.371,86
2022-07-12 03:30:00,30790,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.22,89.06,0.04,0.06,0.999,14658,4.97,52.6,261.3,5.19,45.22,62.88,17.364,1240.7,12.75,13.245,86
2022-07-12 03:45:00,30791,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.26,87.81,0.04,0.06,0.999,14867,4.96,53.2,261,5.23,45.53,63.32,17.361,1240.4,12.75,13.407,86
2022-07-12 04:00:00,30792,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.75,87.14,0.04,0.06,0.999,14981,4.96,53.4,261,5.3,46.14,64.17,17.356,1240.1,12.75,13.164,86
2022-07-12 04:15:00,30793,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.6,89.55,0.04,0.06,0.999,14577,5.03,49.2,261.3,5.14,44.76,62.24,17.353,1239.9,12.75,13.398,86
2022-07-12 04:30:00,30794,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.68,88.36,0.04,0.06,0.999,14775,4.98,52.1,261.5,5.21,45.4,63.14,17.352,1239.8,12.75,13.389,86
2022-07-12 04:45:00,30795,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.87,87.29,0.04,0.06,0.999,14954,4.96,53.3,261.5,5.27,45.93,63.87,17.349,1239.6,12.75,13.398,86
2022-07-12 05:00:00,30796,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.45,86.74,0.04,0.06,0.999,15049,4.95,53.7,261.7,5.33,46.38,64.5,17.347,1239.5,12.75,13.128,86
2022-07-12 05:15:00,30797,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.59,89.54,0.04,0.06,0.999,14579,5.04,49.1,261.4,5.2,45.31,63.01,17.343,1239.2,12.75,13.398,86
2022-07-12 05:30:00,30798,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.94,88.69,0.04,0.06,0.999,14719,4.96,53.3,261.7,5.2,45.29,62.98,17.342,1239.1,12.75,13.227,86
2022-07-12 05:45:00,30799,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.09,87.58,0.04,0.06,0.999,14904,4.95,53.7,261.4,5.24,45.67,63.52,17.337,1238.7,12.75,13.426,86
2022-07-12 06:00:00,30800,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.54,86.86,0.04,0.06,0.999,15029,4.95,53.9,261.2,5.32,46.31,64.4,17.334,1238.6,12.75,13.407,86
2022-07-12 06:15:00,30801,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.4,89.29,0.04,0.06,0.999,14619,5.05,48.5,261.3,5.13,44.68,62.14,17.332,1238.4,12.75,13.416,86
2022-07-12 06:30:00,30802,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.4,87.99,0.04,0.06,0.999,14836,4.98,52.1,261.8,5.17,45.03,62.62,17.331,1238.3,12.75,13.426,86
2022-07-12 06:45:00,30803,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.72,87.09,0.04,0.06,0.999,14988,4.96,53.5,261.7,5.25,45.74,63.61,17.328,1238.1,12.75,13.416,86
2022-07-12 07:00:00,30804,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.31,86.55,0.04,0.06,0.999,15082,4.95,53.8,262,5.33,46.4,64.53,17.328,1238.1,12.75,13.344,86
2022-07-12 07:15:00,30805,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.73,89.72,0.04,0.06,0.999,14549,5.02,49.8,261.1,5.2,45.33,63.04,17.321,1237.6,12.75,13.398,86
2022-07-12 07:30:00,30806,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.88,88.6,0.04,0.06,0.999,14733,4.96,53.7,261.5,5.2,45.33,63.04,17.321,1237.6,12.75,13.407,86
2022-07-12 07:45:00,30807,PNNL_23,113IN-SITU AT600 229 6,822.81,12.76,66.85,87.26,0.04,0.06,0.999,14958,4.95,54.2,261,5.27,45.88,63.8,17.318,1237.4,12.76,13.407,86
2022-07-12 08:00:00,30808,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.34,86.6,0.04,0.06,0.999,15073,4.94,54.4,261.1,5.34,46.53,64.7,17.313,1237.1,12.75,13.371,86
2022-07-12 08:15:00,30809,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,68.43,89.32,0.04,0.06,0.999,14613,5.04,48.7,261.1,5.16,44.94,62.49,17.31,1236.8,12.75,13.38,86
2022-07-12 08:30:00,30810,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,67.46,88.06,0.04,0.06,0.999,14823,4.97,53,261.8,5.22,45.44,63.19,17.307,1236.7,12.75,13.398,86
2022-07-12 08:45:00,30811,PNNL_23,113IN-SITU AT600 229 6,822.81,12.75,66.67,87.03,0.04,0.06,0.999,14999,4.95,54.1,261.7,5.28,46,63.96,17.301,1236.2,12.75,13.407,86
2022-07-12 09:00:00,30812,PNNL_23,113IN-SITU AT600 229 6,822.81,12.76,66.3,86.54,0.04,0.06,0.999,15083,4.94,54.3,261.8,5.35,46.57,64.76,17.297,1235.9,12.76,13.38,86
2022-07-12 09:15:00,30813,PNNL_23,113IN-SITU AT600 229 6,822.81,12.76,68.64,89.59,0.04,0.06,0.999,14569,5.03,49.5,262.2,5.19,45.21,62.88,17.293,1235.7,12.76,13.407,86
