"TOA5","PNNL_32","CR1000","86633","CR1000.Std.31.03","CPU:Tempest_v6HR.CR1","5511","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2021-09-15 00:00:00,3038,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.23,354.41,0.17,0.23,0.999,3607.1,5.88,26.3,-355.6,0,0,-0.51,2.6099859249999984,1220,13.6,13.678,95,1191.6972319999998
2021-09-15 00:15:00,3039,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,278.35,355.85,0.17,0.23,0.999,3592.6,5.81,30.3,-358.3,0,0,-0.5,2.6079859249999995,1219.8,13.6,13.66,95,1191.5593359999998
2021-09-15 00:30:00,3040,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.49,354.75,0.17,0.23,0.999,3603.8,5.84,28.5,-358.1,0,0,-0.5,2.600861349999999,1219.6,13.6,13.66,95,1191.352492
2021-09-15 00:45:00,3041,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.06,354.2,0.17,0.23,0.999,3609.3,5.87,27.1,-357.2,0,0,-0.5,2.5998613499999976,1219.5,13.6,13.66,95,1191.283544
2021-09-15 01:00:00,3042,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,276.88,353.95,0.17,0.23,0.999,3611.7,5.88,26.5,-356.3,0,0,-0.51,2.59586135,1219.2,13.6,13.642,95,1191.007752
2021-09-15 01:15:00,3043,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,278.11,355.54,0.17,0.23,0.999,3595.7,5.85,28,-357.3,0,0,-0.51,2.5978613499999987,1219.4,13.6,13.66,95,1191.145648
2021-09-15 01:30:00,3044,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.53,354.79,0.17,0.23,0.999,3603.2,5.89,25.8,-356,0,0,-0.5,2.5974663699999994,1219,13.6,13.66,95,1190.800908
2021-09-15 01:45:00,3045,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.08,354.22,0.17,0.23,0.999,3609,5.88,26.1,-355.2,0,0,-0.5,2.593466369999998,1218.7,13.6,13.678,95,1190.5251159999998
2021-09-15 02:00:00,3046,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,276.81,353.86,0.17,0.23,0.999,3612.5,5.88,26.1,-355,0,0,-0.51,2.593466369999998,1218.7,13.6,13.642,95,1190.5251159999998
2021-09-15 02:15:00,3047,PNNL_32,113IN-SITU AT600 229 68,764.99,13.6,277.71,355.02,0.17,0.23,0.999,3600.8,5.81,30.5,-359.1,0,0,-0.51,2.591466369999999,1218.6,13.6,13.669,95,1190.3872199999998
