"TOA5","Compass_GWI_W_411","CR1000X","28726","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","57162","ClimaVue50_15min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","SlrTF_MJ_Tot","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","MaxWS_ms_TMx","Invalid_Wind_Tot","AirT_C_Avg","AirT_C_Max","AirT_C_TMx","AirT_C_Min","AirT_C_TMn","VP_mbar_Avg","BP_mbar","BP_mbar_Max","BP_mbar_TMx","BP_mbar_Min","BP_mbar_TMn","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","Strikes_Tot","Dist_km_Min","Dist_km_TMn","PAR_Den_C_Avg","PAR_Tot_C_Tot","CVMeta"
"TS","RN","W/m^2","MJ/m^2","mm","meters/second","Deg","Deg","meters/second","meters/second","","Deg C","Deg C","Deg C","Deg C","Deg C","mbar","mbar","mbar","mbar","mbar","mbar","%","Deg C","degrees","degrees","count","kilometers","kilometers","micromols/s/m^2","mmol/m^2second",""
"","","Avg","Tot","Tot","WVc","WVc","WVc","Max","TMx","Tot","Avg","Max","TMx","Min","TMn","Avg","Smp","Max","TMx","Min","TMn","Smp","Avg","Avg","Avg","Tot","Min","TMn","Avg","Tot","Smp"
2023-11-04 00:00:00,13251,0,0,0,0.291,199.9,75.94,0.67,2023-11-03 23:49:00,0,8.79,9.4,2023-11-03 23:04:00,7.8,2023-11-03 23:30:00,10.84,1028.4,1028.6,2023-11-03 23:01:00,1028.4,2023-11-03 23:47:00,96.9,8.07,-2.813,0.732,0,0,2023-11-03 23:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 01:00:00,13252,0,0,0,0.236,327.2,80.2,0.69,2023-11-04 00:10:00,0,8.6,9.1,2023-11-04 00:26:00,8.2,2023-11-04 00:01:00,10.625,1027.9,1028.4,2023-11-04 00:02:00,1027.9,2023-11-04 00:53:00,95.7,7.74,-2.803,0.743,0,0,2023-11-04 00:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 02:00:00,13253,0,0,0,0.283,171,52.88,0.85,2023-11-04 01:17:00,0,8.33,8.8,2023-11-04 01:21:00,7.7,2023-11-04 01:29:00,10.46833,1027,1027.9,2023-11-04 01:01:00,1027,2023-11-04 01:58:00,96.7,7.54,-2.807,0.757,0,0,2023-11-04 01:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 03:00:00,13254,0,0,0,0.224,122.3,55.28,0.59,2023-11-04 02:36:00,0,8.66,9.1,2023-11-04 02:12:00,8.2,2023-11-04 02:02:00,10.58833,1026.8,1027,2023-11-04 02:01:00,1026.7,2023-11-04 02:48:00,93.8,7.697,-2.792,0.763,0,0,2023-11-04 02:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 04:00:00,13255,0,0,0,0.457,351.4,70.63,1.67,2023-11-04 03:58:00,0,8.62,10,2023-11-04 04:00:00,7.9,2023-11-04 03:11:00,10.48167,1026.3,1026.7,2023-11-04 03:01:00,1026.2,2023-11-04 03:51:00,91.2,7.542,-2.775,0.742,0,0,2023-11-04 03:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 05:00:00,13256,0,0,0,1.171,298.3,13.58,2.34,2023-11-04 04:20:00,0,9.51,10.2,2023-11-04 04:02:00,9.1,2023-11-04 04:36:00,11.66667,1026.6,1026.8,2023-11-04 04:44:00,1026.3,2023-11-04 04:01:00,98.9,9.16,-2.79,0.698,0,0,2023-11-04 04:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 06:00:00,13257,0,0,0,0.543,328.1,93.2,1.84,2023-11-04 05:11:00,0,9.02,9.3,2023-11-04 05:07:00,8.3,2023-11-04 05:40:00,11.38667,1026.2,1026.6,2023-11-04 05:02:00,1026.1,2023-11-04 05:46:00,99,8.8,-2.785,0.722,0,0,2023-11-04 05:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 07:00:00,13258,7.133,0.00214,0,0.381,244.2,37.43,1.08,2023-11-04 06:08:00,0,8.34,9,2023-11-04 06:06:00,8,2023-11-04 06:51:00,10.95167,1026.2,1026.3,2023-11-04 06:29:00,1026.1,2023-11-04 06:08:00,99.1,8.29,-2.772,0.74,0,0,2023-11-04 06:01:00,10.45,9.4,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 08:00:00,13259,167.8,0.05035,0,0.511,116.5,83,1.43,2023-11-04 08:00:00,0,8.88,10,2023-11-04 07:53:00,8.1,2023-11-04 07:02:00,11.375,1026.3,1026.4,2023-11-04 07:20:00,1026.2,2023-11-04 07:01:00,100,10.78,-2.785,0.782,0,0,2023-11-04 07:01:00,178.8,160.875,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 09:00:00,13260,315.2,0.09455499,0,1.208,286.8,11.87,2.53,2023-11-04 08:56:00,0,10.75,12.5,2023-11-04 08:59:00,9.8,2023-11-04 08:26:00,12.94167,1026.1,1026.3,2023-11-04 08:01:00,1026.1,2023-11-04 08:35:00,100,13.97,-2.773,0.793,0,0,2023-11-04 08:01:00,377.8,340,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 10:00:00,13261,422.6,0.12678,0,2.402,334.1,14.25,5.21,2023-11-04 09:19:00,0,13.67,15.2,2023-11-04 09:54:00,12.3,2023-11-04 09:01:00,13.27833,1025.6,1026.1,2023-11-04 09:01:00,1025.6,2023-11-04 09:36:00,73.1,16.2,-2.733,0.773,0,0,2023-11-04 09:01:00,543.6,489.25,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 11:00:00,13262,524.9,0.157455,0,2.184,286,48.98,4.36,2023-11-04 10:03:00,0,15.27,16.3,2023-11-04 10:56:00,14.3,2023-11-04 10:26:00,12.35167,1025.2,1025.6,2023-11-04 10:01:00,1025.2,2023-11-04 10:59:00,71.6,18.66,-2.682,0.757,0,0,2023-11-04 10:01:00,668,601.25,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 12:00:00,13263,583.9,0.175165,0,1.656,133.7,30.35,4.03,2023-11-04 11:32:00,0,16.5,17.7,2023-11-04 11:49:00,15.6,2023-11-04 11:01:00,12.08,1024.4,1025.2,2023-11-04 11:01:00,1024.4,2023-11-04 11:48:00,55.7,20.06,-2.737,0.757,0,0,2023-11-04 11:01:00,724.8,652.25,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 13:00:00,13264,522.3,0.156685,0,1.949,113.5,25.22,4.76,2023-11-04 12:35:00,0,16.81,17.8,2023-11-04 12:06:00,15.9,2023-11-04 12:36:00,11.28667,1023.7,1024.4,2023-11-04 12:01:00,1023.7,2023-11-04 12:47:00,62.6,20.27,-2.667,0.76,0,0,2023-11-04 12:01:00,710.3,639.25,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 14:00:00,13265,509.5,0.15284,0,1.868,93.3,36.59,4.17,2023-11-04 13:22:00,0,16.78,17.7,2023-11-04 13:12:00,16.1,2023-11-04 13:20:00,11.80167,1023,1023.7,2023-11-04 13:01:00,1023,2023-11-04 14:00:00,60.8,19.77,-2.657,0.792,0,0,2023-11-04 13:01:00,625.6,563,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 15:00:00,13266,378.8,0.113645,0,1.505,83.4,42.41,3.89,2023-11-04 14:50:00,0,17.29,18.4,2023-11-04 14:37:00,16.5,2023-11-04 14:49:00,11.97833,1022.6,1023,2023-11-04 14:01:00,1022.4,2023-11-04 14:41:00,68.9,20.23,-2.657,0.753,0,0,2023-11-04 14:01:00,478.8,431,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 16:00:00,13267,192.4,0.05772,0,1.537,122.8,19.03,3.25,2023-11-04 15:51:00,0,16.7,17.7,2023-11-04 15:02:00,16.2,2023-11-04 15:48:00,13.02167,1022.3,1022.6,2023-11-04 15:01:00,1022.1,2023-11-04 15:32:00,67.6,18.85,-2.712,0.767,0,0,2023-11-04 15:01:00,285.3,256.75,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 17:00:00,13268,31.92,0.009574999,0,0.929,138.9,31.06,2.4,2023-11-04 17:00:00,0,15.67,16.9,2023-11-04 16:02:00,14.7,2023-11-04 16:42:00,12.26167,1022.3,1022.5,2023-11-04 16:34:00,1022.2,2023-11-04 16:02:00,65.8,16.52,-2.738,0.76,0,0,2023-11-04 16:01:00,68.84,61.95,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 18:00:00,13269,0.717,0.000215,0,0.953,138.7,16.18,2.35,2023-11-04 17:12:00,0,14.83,15.3,2023-11-04 17:14:00,14.2,2023-11-04 17:43:00,11.91667,1022,1022.3,2023-11-04 17:01:00,1022,2023-11-04 17:50:00,82.5,14.47,-2.758,0.83,0,0,2023-11-04 17:01:00,1.036,0.93275,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 19:00:00,13270,0,0,0,0.922,160.2,7.862,1.69,2023-11-04 18:49:00,0,14.15,14.7,2023-11-04 18:01:00,13.9,2023-11-04 18:21:00,14.00833,1021.7,1022.1,2023-11-04 18:08:00,1021.7,2023-11-04 19:00:00,87.9,13.83,-2.783,0.8,0,0,2023-11-04 18:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 20:00:00,13271,0,0,0,0.715,157.5,35.43,1.36,2023-11-04 19:04:00,0,13.52,14.1,2023-11-04 19:04:00,12.9,2023-11-04 19:29:00,14.115,1021.3,1021.7,2023-11-04 19:01:00,1021.2,2023-11-04 19:54:00,92.9,13,-2.818,0.795,0,0,2023-11-04 19:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 21:00:00,13272,0,0,0,0.694,161.4,71.61,1.24,2023-11-04 20:47:00,0,12.77,13.3,2023-11-04 20:01:00,11.6,2023-11-04 20:51:00,14.03167,1021.2,1021.3,2023-11-04 20:01:00,1021,2023-11-04 20:34:00,97.5,12.31,-2.8,0.79,0,0,2023-11-04 20:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 22:00:00,13273,0,0,0,0.501,161.4,61.65,1.05,2023-11-04 21:05:00,0,11.72,12.5,2023-11-04 21:05:00,10.8,2023-11-04 21:06:00,13.21833,1020.8,1021.2,2023-11-04 21:01:00,1020.8,2023-11-04 21:43:00,97.6,11.04,-2.795,0.807,0,0,2023-11-04 21:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-04 23:00:00,13274,0,0,0,0.299,34.07,83,0.76,2023-11-04 22:09:00,0,10.89,11.5,2023-11-04 22:01:00,10.4,2023-11-04 22:45:00,12.52833,1020.5,1020.9,2023-11-04 22:07:00,1020.5,2023-11-04 23:00:00,95.4,10.21,-2.822,0.767,0,0,2023-11-04 22:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-11-05 00:00:00,13275,0,0,0,0.236,293.1,93.6,0.63,2023-11-04 23:04:00,0,10.58,11.1,2023-11-04 23:37:00,10,2023-11-04 23:18:00,12.005,1020,1020.5,2023-11-04 23:01:00,1020,2023-11-04 23:51:00,96,9.57,-2.842,0.748,0,0,2023-11-04 23:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
