"TOA5","COMPASS_GCW_TR_432","CR1000X","75736","CR1000X.8.4.0","CPU:COMPASS_v4-052425.CR1X","52317","Redox5"
"TIMESTAMP","RECORD","Statname","BattV","RedoxRa(1)","RedoxRa(2)","RedoxRa(3)","RedoxRa(4)","RedoxRa(5)","RedoxRa(6)","RedoxRa(7)","RedoxRa(8)","RedoxRa(9)","RedoxRa(10)","RedoxRa(11)","RedoxRa(12)","RedoxRb(1)","RedoxRb(2)","RedoxRb(3)","RedoxRb(4)","RedoxRb(5)","RedoxRb(6)","RedoxRb(7)","RedoxRb(8)","RedoxRb(9)","RedoxRb(10)","RedoxRb(11)","RedoxRb(12)"
"2025-11-21 14:25:00",16,"NAN",13.82,618.4008,-76.44267,141.8289,-13.91433,487.4606,418.404,-280.6831,-94.29013,712.3277,488.9881,-133.5643,17.90364,646.9849,-44.73568,173.1223,19.16142,515.9356,447.962,-250.5475,-62.49104,742.9921,518.1088,-101.5126,49.94231
"2025-11-21 14:30:00",17,"NAN",13.82,618.9109,-76.1299,143.1118,-13.05538,488.5477,419.4407,-279.6296,-92.18065,713.8517,489.9941,-131.1492,18.61815,643.3748,-48.34285,170.1806,15.75174,512.7964,444.7873,-254.0028,-65.24612,739.5353,514.4465,-104.7224,45.99777
"2025-11-21 14:35:00",18,"NAN",13.82,619.5265,-74.11444,143.9146,-12.66087,488.1979,419.4272,-280.2242,-92.54583,713.1108,488.8127,-132.2164,17.59789,641.2879,-50.06537,168.3988,13.72372,510.3358,442.5729,-256.7789,-67.16818,737.6688,512.1387,-108.0078,43.46751
"2025-11-21 14:40:00",19,"NAN",13.82,618.3524,-74.84067,143.2358,-13.40482,487.5833,419.0232,-280.4666,-91.53207,713.5716,489.2663,-132.1232,18.33054,637.7853,-53.95706,165.4975,10.84559,507.8302,440.1912,-259.2227,-68.93424,735.8469,509.9986,-110.4343,41.19271
"2025-11-21 14:45:00",20,"NAN",13.82,618.5409,-76.52575,143.6932,-13.1483,487.761,419.2697,-280.2944,-91.3857,714.1189,489.5671,-132.977,18.64316,636.9538,-55.22661,165.0559,9.983381,506.539,439.5566,-260.5204,-70.43984,734.6798,508.767,-112.1536,39.78594
"2025-11-21 14:50:00",21,"NAN",13.82,618.8124,-75.97652,144.2533,-12.8237,487.9631,419.7971,-280.2581,-93.63036,714.6444,490.0815,-131.2784,19.55824,634.9198,-59.14825,162.8873,7.44137,503.8266,436.9153,-263.5803,-76.47226,732.3724,506.0893,-114.7162,37.54583
"2025-11-21 14:55:00",22,"NAN",13.82,620.0366,-76.90668,145.6925,-11.88613,488.5916,420.1923,-280.1699,-93.70483,714.882,489.782,-131.989,19.19599,633.3358,-60.73255,162.7701,6.904122,503.7441,436.9249,-264.0877,-75.94996,731.895,505.4415,-115.6609,35.8699
"2025-11-21 15:00:00",23,"NAN",13.82,618.7252,-77.06685,144.9143,-12.71498,488.0252,420.3293,-280.0641,-92.52662,715.5272,490.6729,-130.3893,20.28559,631.411,-61.58362,160.4473,4.705193,501.4923,434.7019,-266.5727,-77.58466,730.075,503.3926,-116.3939,34.58969
"2025-11-21 15:05:00",24,"NAN",13.82,620.2791,-76.50684,146.6203,-11.31883,489.1158,421.4929,-279.7144,-91.75687,715.787,490.3611,-129.7422,19.46147,630.0261,-65.24557,158.6296,2.692872,499.2942,432.8774,-268.8441,-79.70788,728.1611,501.1942,-117.1772,32.10822
"2025-11-21 15:10:00",25,"NAN",13.83,619.8591,-76.5196,146.6758,-11.00017,489.5065,422.6137,-278.5858,-90.45576,717.2958,491.8559,-126.7567,21.02524,628.6459,-64.92869,157.5906,1.502096,497.9851,432.1705,-269.5084,-79.47421,728.2037,501.0659,-116.7174,32.15239
"2025-11-21 15:15:00",26,"NAN",13.82,620.9285,-72.96191,148.078,-10.35668,489.382,422.7245,-279.269,-90.7176,716.5594,490.6213,-127.781,19.92079,628.4737,-63.42989,157.3773,0.7011849,496.5515,430.8125,-271.9704,-81.78728,725.6527,498.0994,-118.9174,29.2561
"2025-11-21 15:20:00",27,"NAN",13.81,619.7369,-73.3276,147.2647,-11.21624,489.2714,422.9196,-278.4343,-90.05401,718.153,492.0972,-126.7895,21.50663,625.4293,-66.69164,154.8085,-1.371349,495.1387,430.0074,-272.7623,-82.92857,725.7496,498.337,-119.1202,29.29082
"2025-11-21 15:25:00",28,"NAN",13.82,620.7658,-73.96654,148.3252,-10.22565,489.5916,423.3345,-278.7943,-90.68015,717.8763,491.4857,-125.7054,20.64983,625.2407,-67.70117,154.2284,-2.876012,493.252,427.6465,-275.5395,-86.36707,722.8823,494.8547,-121.789,26.08114
"2025-11-21 15:30:00",29,"NAN",13.82,621.8933,-71.54264,149.584,-9.287966,490.7303,424.3997,-277.8761,-89.62527,719.0283,492.9733,-124.6704,22.21073,621.9583,-69.93762,151.7891,-5.292665,490.8518,425.6754,-277.4177,-87.8242,721.4424,493.556,-123.279,24.52584
"2025-11-21 15:35:00",30,"NAN",13.83,621.6085,-71.30471,149.5641,-9.434265,490.181,423.6357,-278.4057,-90.43873,717.9973,491.6006,-126.2273,20.66393,622.7486,-68.73514,151.9993,-5.143494,490.7461,425.3037,-277.7892,-87.64248,721.0709,492.9995,-123.4864,23.71524
"2025-11-21 15:40:00",31,"NAN",13.83,621.4361,-72.02262,148.9461,-10.21772,489.3333,422.8478,-279.0633,-89.95944,717.8987,491.6212,-125.8054,21.40814,616.8669,-77.12173,146.1514,-11.31172,485.2079,419.6155,-284.04,-92.98973,715.6464,487.6237,-129.6416,18.10132
"2025-11-21 15:45:00",32,"NAN",13.82,620.847,-75.09248,148.8347,-10.28783,489.2492,423.2381,-278.9265,-88.94722,718.4772,492.2151,-126.2319,21.70734,615.5554,-78.79826,144.6303,-12.9242,482.9544,417.7254,-286.4597,-94.80368,713.0505,484.8821,-133.7811,15.13729
"2025-11-21 15:50:00",33,"NAN",13.83,621.3205,-74.40948,149.3865,-9.871218,488.8959,423.6179,-278.6543,-88.32623,718.475,492.5782,-126.0864,21.4438,612.691,-81.69717,142.0225,-15.75094,480.0999,415.5049,-288.2935,-96.12794,712.5981,484.4446,-133.7221,15.23024
"2025-11-21 15:55:00",34,"NAN",13.82,622.3992,-72.61874,151.6176,-7.981335,490.9694,425.5282,-277.0531,-86.48627,720.3849,493.8048,-123.6416,22.98657,612.3004,-82.16668,142.4845,-15.41015,480.212,415.5736,-288.9734,-96.7965,711.376,482.6363,-134.7406,12.51873
"2025-11-21 16:00:00",35,"NAN",13.83,621.497,-73.45237,150.4532,-8.890403,490.1093,424.6443,-277.472,-86.25652,720.2993,493.9676,-123.0643,23.54303,610.073,-83.24918,140.3374,-17.53982,478.5356,414.0641,-290.1872,-97.55537,710.637,482.2254,-135.5094,12.72072
"2025-11-21 16:05:00",36,"NAN",13.82,622.728,-71.82648,152.0159,-7.605522,491.2614,425.9276,-276.9564,-85.99691,720.8598,494.393,-123.4447,23.77375,610.1078,-84.38343,140.1356,-18.05739,477.443,412.8478,-292.1172,-99.32784,708.9562,480.0416,-138.5782,9.90172
"2025-11-21 16:10:00",37,"NAN",13.83,623.0168,-72.83846,151.8957,-8.283729,490.2501,425.0975,-277.7954,-86.69202,719.694,492.7892,-124.9951,21.83735,609.5115,-86.72481,139.3945,-19.10059,476.3869,411.9238,-293.178,-100.1681,707.814,479.0524,-139.5494,8.973717
"2025-11-21 16:15:00",38,"NAN",13.83,622.0086,-74.15718,150.9129,-8.88858,489.5738,424.6838,-278.0513,-86.82661,719.5947,492.6948,-127.2646,22.22459,607.3547,-87.26023,137.4323,-20.75021,475.0936,411.0041,-294.1593,-100.5586,707.5619,478.919,-142.0555,8.999438
"2025-11-21 16:20:00",39,"NAN",13.82,623.0216,-70.39141,152.6035,-7.523422,491.0576,426.1478,-276.7903,-84.70218,721.1702,494.6364,-127.0942,24.1339,607.6221,-85.20931,137.7836,-21.02265,474.4407,410.1122,-295.4357,-101.7571,705.7126,477.02,-145.5391,6.828789
"2025-11-21 16:25:00",40,"NAN",13.82,623.7509,-68.77287,153.2729,-7.186575,490.9973,426.3209,-277.2567,-85.32212,720.3791,493.5301,-128.8162,22.72736,606.1882,-85.57099,136.2134,-22.59948,473.2037,409.0918,-296.5124,-102.2745,705.5795,476.9901,-145.0135,7.686917
"2025-11-21 16:30:00",41,"NAN",13.81,622.6951,-69.54128,152.1911,-8.214958,490.2086,425.6188,-277.5201,-85.0838,720.5626,493.8349,-126.8234,23.14853,605.5187,-86.98695,135.5594,-23.33934,472.2324,408.4451,-297.1082,-102.8231,705.0682,476.5363,-143.5894,6.926608
"2025-11-21 16:35:00",42,"NAN",13.83,623.7361,-68.11092,153.9065,-6.439954,491.9775,427.888,-276.3167,-84.55064,722.3353,495.5054,-123.6145,24.61371,604.4758,-87.06837,135.407,-23.44171,472.0802,408.7914,-297.087,-103.1986,705.428,476.3936,-144.2041,6.45524
"2025-11-21 16:40:00",43,"NAN",13.82,622.4138,-70.85368,152.7274,-7.828349,490.1426,426.1274,-277.6019,-86.29131,720.6987,493.693,-126.8522,23.30287,603.3572,-89.86038,134.4599,-24.31156,471.2158,407.7716,-298.2611,-105.4138,704.1067,475.1909,-147.1736,5.084952
"2025-11-21 16:45:00",44,"NAN",13.82,623.4061,-69.74918,153.9135,-6.667413,491.3144,427.3161,-276.67,-86.30878,721.5264,494.5915,-126.9459,23.56867,603.4176,-88.805,134.3813,-24.78609,470.5943,407.3667,-298.8734,-106.6045,703.6293,474.5796,-146.2235,4.428051
"2025-11-21 16:50:00",45,"NAN",13.83,622.8834,-68.48428,153.8848,-6.817005,491.3204,427.5853,-276.5232,-86.43552,721.8305,495.0592,-124.0483,24.25857,602.7998,-88.01893,134.5367,-24.65258,470.6828,407.4755,-299.0945,-107.2,703.6449,474.4988,-144.7722,4.396601
"2025-11-21 16:55:00",46,"NAN",13.83,622.7784,-68.96667,153.8888,-6.938094,490.9788,427.3172,-277.3072,-87.69816,721.6584,494.3879,-124.3334,23.81571,601.4672,-90.73808,133.0166,-26.4359,469.0515,406.0439,-300.6701,-109.4501,702.0028,473.0328,-146.4347,2.967509
"2025-11-21 17:00:00",47,"NAN",13.82,622.3949,-68.45615,153.6925,-7.477551,490.8037,426.9924,-277.3707,-88.50232,721.4119,494.6355,-122.9725,24.34731,600.8705,-90.76889,132.291,-27.14432,468.1809,405.2134,-301.8495,-110.903,701.5218,472.0602,-146.3275,2.273617
"2025-11-21 17:05:00",48,"NAN",13.83,622.9334,-67.84909,154.6106,-6.582954,491.9172,428.1459,-276.8315,-88.16143,722.1129,494.4342,-124.2914,23.37155,600.2693,-92.36964,131.7533,-27.58285,467.5943,404.8697,-302.1459,-111.3587,701.2475,471.8258,-147.0925,2.196608
"2025-11-21 17:10:00",49,"NAN",13.83,623.6412,-69.63756,154.8857,-6.442145,491.552,428.0244,-276.7573,-87.89125,722.3818,494.944,-123.3726,24.31648,599.9919,-93.35134,132.0641,-27.26996,468.3544,405.6747,-302.0754,-111.2565,701.6053,472.209,-146.7846,1.637593
"2025-11-21 17:15:00",50,"NAN",13.82,622.7996,-71.2661,153.7226,-7.663956,490.6672,427.0822,-277.808,-89.43749,721.8028,494.908,-123.4923,24.44103,596.0491,-98.35284,127.6644,-32.18048,463.8533,400.8882,-306.9445,-117.1902,697.4101,467.1938,-152.5084,-3.683389
"2025-11-21 17:20:00",51,"NAN",13.81,622.6719,-73.6996,153.657,-7.693927,490.6348,427.6471,-277.8571,-90.11671,721.6043,494.5194,-125.09,23.82593,593.5432,-102.8821,124.8916,-34.98356,460.8967,398.2706,-309.9489,-120.3539,694.1901,464.4656,-155.9003,-5.961511
"2025-11-21 17:25:00",52,"NAN",13.83,623.4776,-71.72233,154.8068,-6.736109,491.2853,428.2005,-277.224,-89.72293,721.9861,494.7472,-124.4783,23.81037,593.2465,-102.9845,125.1052,-34.76246,461.0703,398.6352,-309.9516,-120.4157,694.4175,464.7297,-155.2895,-5.757661
"2025-11-21 17:30:00",53,"NAN",13.82,622.6884,-73.61137,154.623,-6.85379,491.0796,427.886,-277.4722,-89.92415,721.8146,494.569,-124.7394,23.5367,590.7405,-107.0473,123.1136,-36.83196,459.0868,397.022,-311.7898,-122.326,692.6351,462.9488,-157.0488,-7.678034
"2025-11-21 17:35:00",54,"NAN",13.82,622.233,-74.39886,154.2141,-7.356484,490.7956,427.2991,-278.5406,-90.91431,721.3732,493.8901,-124.2375,23.10513,591.6323,-106.4948,124.0885,-36.0074,459.8077,397.6709,-311.5895,-121.8794,693.1845,463.7292,-155.8145,-7.345069
"2025-11-21 17:40:00",55,"NAN",13.83,622.2467,-75.35929,154.3581,-7.228089,490.7861,427.7513,-278.1936,-91.8922,721.4464,494.2312,-124.0975,23.3931,589.5974,-107.5197,122.1461,-37.93692,458.0623,396.0179,-312.8415,-125.2685,692.2853,462.7406,-155.7004,-7.561527
"2025-11-21 17:45:00",56,"NAN",13.82,621.6865,-73.61987,154.2317,-7.550273,490.4539,427.8328,-278.2145,-93.81219,721.2119,493.4434,-123.8587,22.47667,589.3005,-107.8247,121.5244,-38.6553,457.0702,395.1772,-314.0457,-127.6893,690.7679,460.7144,-157.1068,-9.601253
"2025-11-21 17:50:00",57,"NAN",13.81,621.8266,-73.75226,154.1551,-7.763822,490.093,427.7472,-278.3627,-94.69364,721.0181,493.5937,-123.0907,22.98664,590.3974,-104.7542,123.1908,-37.20562,458.1693,396.4856,-312.9308,-127.7406,692.1459,462.1538,-155.836,-8.182968
"2025-11-21 17:55:00",58,"NAN",13.83,621.0788,-73.13853,154.0722,-7.628651,489.7301,427.9998,-278.5769,-97.4146,720.7506,493.3404,-123.0375,23.00417,589.3776,-105.2101,122.2825,-38.34373,456.5079,395.5576,-314.1882,-131.5526,690.6564,460.9508,-156.815,-9.595098
"2025-11-21 18:00:00",59,"NAN",13.83,621.5925,-71.47256,154.4778,-7.490717,489.4261,428.1023,-278.5909,-98.7314,720.9338,493.5438,-123.2952,22.70033,589.5229,-104.681,122.3932,-38.27908,456.3581,395.5786,-314.4467,-130.7873,690.4009,460.4789,-158.0939,-9.911858
"2025-11-21 18:05:00",60,"NAN",13.83,620.4215,-72.30686,153.6644,-8.31599,489.0249,428.0103,-278.5533,-96.05714,721.2104,493.2637,-125.5699,22.27132,587.5076,-106.2697,120.9309,-39.57505,455.6902,394.8776,-315.1075,-130.2887,690.1501,460.2514,-160.169,-10.54144
"2025-11-21 18:10:00",61,"NAN",13.83,621.1261,-71.50579,154.4218,-8.01484,489.1514,427.7346,-279.0753,-96.19762,720.6021,492.95,-125.4709,21.86948,587.718,-106.0514,120.7915,-40.13448,454.7705,393.8943,-316.2719,-130.6068,689.1369,459.0982,-159.6532,-11.40083
"2025-11-21 18:15:00",62,"NAN",13.82,620.7216,-71.96812,154.2013,-7.878969,489.3959,428.0748,-278.962,-95.07283,721.0846,493.4619,-124.5057,22.93129,587.1741,-106.2372,120.8726,-40.33074,455.3549,394.4515,-315.999,-129.4718,690.123,459.5993,-159.2457,-11.16516
"2025-11-21 18:20:00",63,"NAN",13.83,619.8337,-72.76057,153.6329,-8.789117,488.6413,427.2915,-279.8455,-95.69688,720.093,492.6603,-124.2978,22.00303,586.5019,-106.7691,120.139,-40.7376,454.7947,393.61,-316.8828,-130.2268,688.6825,458.6404,-159.6033,-12.02231
"2025-11-21 18:25:00",64,"NAN",13.82,620.0021,-71.56387,153.7036,-8.677676,488.8431,427.4701,-279.6376,-94.79034,720.334,492.8084,-124.7366,22.03768,585.7879,-106.9919,119.1882,-41.73629,453.8469,392.5307,-317.7099,-130.1755,688.0529,457.777,-160.6467,-13.05085
"2025-11-21 18:30:00",65,"NAN",13.83,619.7636,-70.66695,153.7501,-8.666792,488.999,427.3994,-279.9292,-94.28992,720.33,492.7228,-123.9616,22.20226,585.2343,-106.7451,118.8444,-42.30904,453.3767,392.3142,-318.3188,-129.5462,688.0476,457.6452,-160.5801,-12.92542
"2025-11-21 18:35:00",66,"NAN",13.83,620.7078,-70.92251,154.5286,-8.265286,489.2422,427.8905,-279.8332,-93.42119,720.2981,492.5521,-123.7587,21.98177,584.6723,-107.9761,118.4702,-42.71148,452.7786,391.6402,-319.1075,-130.6695,686.8284,456.4761,-160.8408,-13.8359
"2025-11-21 18:40:00",67,"NAN",13.83,619.8569,-73.30003,154.2872,-8.659918,488.8984,427.6108,-279.8566,-99.11955,720.0999,492.7374,-124.6673,22.08962,583.569,-111.7231,117.7473,-43.46926,452.3456,391.5625,-319.5237,-135.5974,686.8882,456.6732,-162.0329,-13.83985
"2025-11-21 18:45:00",68,"NAN",13.83,619.734,-73.67948,154.2467,-8.424973,489.0896,427.8358,-279.7063,-96.80112,720.6165,492.9404,-124.3572,22.11363,582.9611,-111.005,117.373,-43.91553,451.6319,391.1165,-320.2164,-133.9459,686.2056,456.1425,-162.2408,-14.33856
"2025-11-21 18:50:00",69,"NAN",13.83,619.7807,-72.46166,154.6209,-8.041031,489.4362,428.7653,-278.8498,-93.68616,721.8639,494.0515,-123.1845,23.20786,583.0958,-109.9137,117.834,-43.49431,451.964,391.6957,-319.8239,-132.215,686.4926,456.3134,-162.8728,-14.56179
"2025-11-21 18:55:00",70,"NAN",13.82,620.3073,-72.05641,155.1094,-7.533812,489.5542,428.8592,-279.4016,-93.49817,720.9745,493.2672,-124.2656,22.25136,583.0363,-110.5024,117.5383,-43.88375,451.4299,391.1352,-320.4662,-131.9184,685.9883,455.7061,-163.1337,-15.30323
"2025-11-21 19:00:00",71,"NAN",13.83,619.6299,-73.00614,154.7919,-7.813281,489.4742,428.9036,-279.3445,-92.25334,721.3768,493.6202,-124.0745,22.42773,582.4993,-113.7005,117.0755,-44.48248,450.7963,390.4332,-321.5414,-131.8173,684.9767,454.6217,-164.1151,-16.52802
"2025-11-21 19:05:00",72,"NAN",13.83,619.8102,-78.01582,154.6072,-8.371528,488.5915,428.1627,-280.0677,-92.15983,720.792,492.9911,-124.9128,22.43785,581.1951,-117.4885,115.8508,-45.67222,449.7014,389.6498,-322.3757,-131.9927,684.1825,453.7622,-166.7866,-17.26561
"2025-11-21 19:10:00",73,"NAN",13.83,620.2332,-76.71162,155.2659,-7.724273,489.2909,429.0205,-279.5807,-91.82217,720.964,493.0005,-125.6051,21.99861,580.8333,-116.9424,115.6206,-45.93067,449.1978,389.5422,-322.8742,-132.8,684.1303,453.4331,-166.538,-17.68314
"2025-11-21 19:15:00",74,"NAN",13.83,619.3214,-77.40546,154.3662,-8.871091,487.8483,428.1843,-280.4194,-92.66811,720.382,492.3705,-125.4288,21.71434,579.9581,-118.0619,114.4674,-47.39929,447.7123,388.1394,-324.3017,-134.492,682.7869,452.1924,-167.7343,-19.27093
"2025-11-21 19:20:00",75,"NAN",13.81,619.9465,-77.79237,155.2725,-8.03498,488.8966,428.8984,-279.6566,-92.31104,721.1471,493.2213,-123.8669,21.91148,579.7155,-119.4467,114.4827,-47.2486,447.8141,388.3996,-324.095,-134.53,682.876,452.2189,-166.5412,-19.05934
"2025-11-21 19:25:00",76,"NAN",13.82,619.6864,-78.4943,155.035,-8.390596,488.5039,428.3948,-280.2508,-92.76299,720.82,492.9974,-123.9273,21.96813,578.6943,-120.8899,113.1289,-48.63712,446.5527,386.9619,-325.5393,-136.1939,681.5567,450.9098,-167.891,-20.31273
"2025-11-21 19:30:00",77,"NAN",13.83,620.0181,-76.57527,155.3487,-7.949159,488.8875,429.0786,-279.9609,-92.76791,721.2747,493.4428,-124.6059,22.46679,577.9443,-119.2233,112.6928,-49.19997,445.8908,386.5981,-326.2371,-136.5872,681.0759,450.4925,-169.1657,-20.70873
"2025-11-21 19:35:00",78,"NAN",13.83,619.9112,-74.35532,155.1715,-8.108322,488.7654,428.7918,-280.5237,-92.8678,720.5599,492.8594,-126.1159,21.32233,578.1464,-116.8731,112.8866,-48.98045,446.2194,387.0871,-326.0912,-136.5578,681.367,450.9177,-169.7143,-20.31478
"2025-11-21 19:40:00",79,"NAN",13.83,619.2933,-74.72714,154.4711,-8.804105,487.8521,428.5608,-280.7321,-93.11691,720.4474,492.4884,-125.9936,21.19639,577.0495,-117.9401,112.0917,-49.94554,445.3332,386.1699,-326.8917,-136.7905,680.8829,450.4666,-169.6134,-21.03328
"2025-11-21 19:45:00",80,"NAN",13.83,620.3532,-73.71355,155.8853,-7.541023,489.162,429.7775,-279.687,-91.90031,721.4736,493.4861,-124.0333,22.55664,576.6936,-118.5178,111.763,-50.32595,445.0704,385.6471,-327.3351,-137.2915,680.3541,449.6758,-170.4519,-21.65763
"2025-11-21 19:50:00",81,"NAN",13.81,619.2253,-74.53298,154.7411,-8.551562,488.2358,428.5488,-280.7523,-92.97127,720.5515,492.8753,-126.3477,21.88551,575.719,-120.6005,111.0308,-51.29253,444.3872,385.3618,-328.1746,-138.3855,679.8094,449.1182,-171.9438,-22.24224
"2025-11-21 19:55:00",82,"NAN",13.83,619.3461,-74.85787,155.1737,-8.516754,488.2755,429.0024,-280.5884,-93.33651,720.7303,493.0593,-125.5452,22.08075,575.1082,-121.0893,110.2702,-51.87717,443.6031,384.2356,-329.2371,-139.8402,678.4355,448.042,-172.5563,-23.63742
"2025-11-21 20:00:00",83,"NAN",13.83,619.9111,-74.77628,155.7289,-7.949763,488.8157,429.4777,-280.3527,-92.5141,721.3605,493.3428,-124.9875,22.64359,574.9779,-121.0939,110.7048,-51.70082,443.5929,384.5863,-329.2822,-139.6189,678.56,447.7317,-172.941,-23.97492
"2025-11-21 20:05:00",84,"NAN",13.83,619.4221,-74.68602,155.5879,-8.153289,488.2509,429.4578,-280.5563,-92.55733,721.111,492.9717,-124.7236,22.49514,574.0388,-121.521,109.4144,-52.91224,442.6696,383.5574,-330.1421,-139.8996,678.2666,447.4883,-172.5176,-23.88142
"2025-11-21 20:10:00",85,"NAN",13.83,619.9085,-73.16324,156.2574,-7.495672,489.0933,429.658,-279.7675,-92.00151,721.5888,493.5193,-124.1233,22.41955,573.4633,-122.0795,108.8889,-53.49018,441.9693,383.1756,-330.685,-140.4947,677.7952,446.7917,-173.4819,-24.5142
"2025-11-21 20:15:00",86,"NAN",13.83,619.3677,-74.44774,155.7349,-8.263582,488.3176,429.2872,-280.7128,-92.92538,721.0873,492.9993,-124.6305,22.13491,573.2578,-123.1391,108.6063,-53.88961,441.3027,382.4963,-331.5818,-141.7043,677.1357,446.1099,-173.5238,-25.55286
"2025-11-21 20:20:00",87,"NAN",13.81,619.3273,-75.95246,155.346,-8.199947,488.5304,429.6316,-280.6565,-93.56292,720.8489,492.86,-125.3567,21.87057,572.2846,-126.1924,107.8796,-54.53848,440.4059,381.8885,-332.2597,-142.6248,676.3465,445.5852,-174.58,-26.04393
"2025-11-21 20:25:00",88,"NAN",13.83,619.5005,-78.07588,156.4649,-7.284814,489.2486,430.5271,-279.5592,-92.68065,722.2253,494.1273,-123.2076,23.06863,572.293,-127.1887,108.4922,-53.74834,441.1556,382.6711,-331.6462,-141.955,677.1229,446.1967,-173.5163,-25.47673
"2025-11-21 20:30:00",89,"NAN",13.81,621.4749,-76.12747,158.3264,-5.778921,490.7173,432.0692,-277.8988,-90.68251,723.6109,495.87,-121.8542,24.9424,572.4744,-127.709,108.6744,-53.96356,441.0974,382.609,-331.9439,-141.8773,676.9227,445.9989,-173.7091,-25.71242
"2025-11-21 20:35:00",90,"NAN",13.83,624.877,-73.63824,162.1358,-1.611824,494.4618,436.0351,-273.6423,-85.98402,727.6478,499.7504,-118.7172,29.16193,571.7224,-128.2453,107.981,-54.8486,440.0146,381.6545,-332.7834,-142.1816,676.1084,444.9546,-175.5019,-26.70208
