"TOA5","PNNL_23","CR1000X","9645","CR1000X.Std.03.01","CPU:Tempest_v5_8_1_21.CR1X","36170","WaterLevel600"
"TIMESTAMP","RECORD","Statname","Aquatroll_ID(1)","Barometric_Pressure600","Temperature600","Actual_Conductivity600","Specific_Conductivity600","Salinity600","TDS600","Water_Density600","Resistivity600","pH600","pH_mV600","pH_ORP600","RDO_concen600","RDO_perc_sat600","RDO_part_Pressure600","Pressure600","Depth600","Temperature_Int600","Voltage_Ext600","Battery_Int600"
"TS","RN","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","C","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
2024-09-16 06:00:00,107303,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.82,118.22,0.06,0.08,0.999,10774,6.05,75.7,218.7,0.09,0.84,1.15,0.6827674769391399,1113.1,12.29,86,NAN
2024-09-16 06:15:00,107304,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.81,118.22,0.06,0.08,0.999,10774,6.06,75.7,219.1,0.09,0.84,1.15,0.6832018332656483,1113.2,12.407,86,NAN
2024-09-16 06:30:00,107305,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.86,118.28,0.06,0.08,0.999,10769,6.05,76,219.4,0.09,0.85,1.16,0.6831728258977776,1113.2,12.416,86,NAN
2024-09-16 06:45:00,107306,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.66,118.02,0.06,0.08,0.999,10793,6.05,76.1,218.3,0.09,0.82,1.12,0.6784751406857322,1113.1,12.416,86,NAN
2024-09-16 07:00:00,107307,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.69,118.06,0.06,0.08,0.999,10789,6.04,76.2,218.5,0.09,0.82,1.12,0.6812133201833268,1113.3,12.281,86,NAN
2024-09-16 07:15:00,107308,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.54,117.87,0.06,0.08,0.999,10806,6.05,76.2,218.9,0.09,0.82,1.12,0.6803728607066178,1113.2,12.218,86,NAN
2024-09-16 07:30:00,107309,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.54,117.87,0.06,0.08,0.999,10806,6.05,75.7,219.4,0.09,0.83,1.13,0.6794301212507953,1113.3,12.461,86,NAN
2024-09-16 07:45:00,107310,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.72,118.1,0.06,0.08,0.999,10785,6.05,76,219,0.09,0.87,1.18,0.6790667749608382,1113.3,12.398,86,NAN
2024-09-16 08:00:00,107311,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.77,118.16,0.06,0.08,0.999,10780,6.05,75.7,219.2,0.09,0.86,1.18,0.679863723385741,1113.4,12.38,86,NAN
2024-09-16 08:15:00,107312,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.66,118.01,0.06,0.08,0.999,10793,6.05,75.9,219.4,0.09,0.86,1.18,0.67706526657771,1113.3,12.416,86,NAN
2024-09-16 08:30:00,107313,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.64,117.99,0.06,0.08,0.999,10795,6.05,75.9,219.7,0.09,0.87,1.18,0.6777614434066247,1113.3,12.362,86,NAN
2024-09-16 08:45:00,107314,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.36,117.63,0.06,0.08,0.999,10827,6.05,76,217.9,0.09,0.82,1.12,0.6770217555259039,1113.3,12.263,86,NAN
2024-09-16 09:00:00,107315,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.4,117.68,0.06,0.08,0.999,10823,6.05,76,218,0.09,0.83,1.13,0.6733393281893614,1113.2,12.443,86,NAN
2024-09-16 09:15:00,107316,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.49,117.8,0.06,0.08,0.999,10812,6.05,76,218.3,0.09,0.83,1.13,0.6720645123861441,1113,12.425,86,NAN
2024-09-16 09:30:00,107317,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.6,117.94,0.06,0.08,0.999,10799,6.05,75.9,218.8,0.09,0.84,1.14,0.6702523060857452,1113,12.443,86,NAN
2024-09-16 09:45:00,107318,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.49,117.8,0.06,0.08,0.999,10812,6.05,76,217.5,0.09,0.85,1.17,0.6710790160700814,1113,12.416,86,NAN
2024-09-16 10:00:00,107319,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.7,118.06,0.06,0.08,0.999,10788,6.05,75.9,217.6,0.09,0.85,1.16,0.671543888147586,1112.9,12.416,86,NAN
2024-09-16 10:15:00,107320,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.59,117.93,0.06,0.08,0.999,10800,6.05,75.9,217.9,0.09,0.86,1.17,0.6718767186865469,1113,12.425,86,NAN
2024-09-16 10:30:00,107321,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.71,118.08,0.06,0.08,0.999,10786,6.05,75.8,218.2,0.09,0.86,1.18,0.6758912223704809,1113.3,12.371,86,NAN
2024-09-16 10:45:00,107322,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.4,117.69,0.06,0.08,0.999,10822,6.05,75.9,216.6,0.09,0.85,1.17,0.672748448105818,1112.8,12.425,86,NAN
2024-09-16 11:00:00,107323,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.59,117.93,0.06,0.08,0.999,10800,6.05,75.8,217,0.09,0.85,1.16,0.6724446249347313,1112.8,12.416,86,NAN
2024-09-16 11:15:00,107324,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.43,117.72,0.06,0.08,0.999,10818,6.05,75.9,217.5,0.09,0.85,1.17,0.6713721065150531,1112.7,12.425,86,NAN
2024-09-16 11:30:00,107325,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.61,117.94,0.06,0.08,0.999,10798,6.05,75.9,218.1,0.09,0.84,1.15,0.6722705807275035,1112.7,12.434,86,NAN
2024-09-16 11:45:00,107326,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.52,117.84,0.06,0.08,0.999,10808,6.05,75.9,217.3,0.09,0.86,1.17,0.6737346986134468,1112.8,12.425,86,NAN
2024-09-16 12:00:00,107327,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.75,118.13,0.06,0.08,0.999,10781,6.05,75.8,217.5,0.09,0.86,1.17,0.6713010964785018,1112.6,12.416,86,NAN
2024-09-16 12:15:00,107328,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.76,118.14,0.06,0.08,0.999,10781,6.05,75.8,217.9,0.09,0.86,1.18,0.6728682485351247,1112.5,12.425,86,NAN
2024-09-16 12:30:00,107329,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.77,118.14,0.06,0.08,0.999,10780,6.05,75.7,218.3,0.09,0.86,1.17,0.6720147937576126,1112.3,12.434,86,NAN
2024-09-16 12:45:00,107330,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.38,117.66,0.06,0.08,0.999,10825,6.05,75.9,217.5,0.09,0.85,1.16,0.6730743168764842,1112.2,12.407,86,NAN
2024-09-16 13:00:00,107331,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.39,117.67,0.06,0.08,0.999,10823,6.05,75.8,217.9,0.09,0.85,1.16,0.6727857515808989,1112.1,12.371,86,NAN
2024-09-16 13:15:00,107332,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.57,117.9,0.06,0.08,0.999,10802,6.05,75.8,218.3,0.09,0.84,1.15,0.6730360851656305,1111.7,12.065,86,NAN
2024-09-16 13:30:00,107333,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.56,117.87,0.06,0.08,0.999,10804,6.05,75.8,218.9,0.09,0.85,1.17,0.6721833845796844,1111.4,12.434,86,NAN
2024-09-16 13:45:00,107334,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.69,118.04,0.06,0.08,0.999,10789,6.05,75.9,218.2,0.09,0.87,1.19,0.672259673957185,1111.1,12.038,86,NAN
2024-09-16 14:00:00,107335,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.55,117.87,0.06,0.08,0.999,10805,6.05,75.9,218.5,0.09,0.86,1.17,0.6753924696873006,1111,12.344,86,NAN
2024-09-16 14:15:00,107336,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.7,118.05,0.06,0.08,0.999,10788,6.05,75.9,218.9,0.09,0.87,1.18,0.6754367349306711,1111,12.434,86,NAN
2024-09-16 14:30:00,107337,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.64,117.98,0.06,0.08,0.999,10794,6.05,75.9,219.3,0.09,0.87,1.2,0.675771073852759,1110.9,12.389,86,NAN
2024-09-16 14:45:00,107338,PNNL_23,113IN-SITU AT600 232 6,765.07,13.75,92.51,117.82,0.06,0.08,0.999,10810,6.05,75.9,218.6,0.09,0.86,1.17,0.6751634275105856,1110.8,12.443,86,NAN
