"TOA5","COMPASS_GCW_TR_432","CR1000X","75736","CR1000X.8.4.0","CPU:COMPASS_v4-052425.CR1X","52317","TerosTableB"
"TIMESTAMP","RECORD","PB","Statname","BattV_Avg","TerosB(1,1)","TerosB(1,2)","TerosB(1,3)","TerosB(2,1)","TerosB(2,2)","TerosB(2,3)","TerosB(3,1)","TerosB(3,2)","TerosB(3,3)","TerosB(4,1)","TerosB(4,2)","TerosB(4,3)","TerosB(5,1)","TerosB(5,2)","TerosB(5,3)","TerosB(6,1)","TerosB(6,2)","TerosB(6,3)"
"TS","RN","","","Volts","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-11-21 13:45:00",1,432,"COMPASS_GCW_TR_432",13.61,-9999,11.2,3503,-9999,11.3,3246,3910.93,10.9,384146,-9999,11.5,2770,-9999,11.7,3208,4006.81,11.7,2783
"2025-11-21 14:00:00",2,432,"COMPASS_GCW_TR_432",13.69,-9999,11.3,3460,-9999,11.3,3380,3910.88,10.9,356662,-9999,11.5,2878,-9999,11.7,3089,4007.07,11.7,2779
"2025-11-21 14:15:00",3,432,"COMPASS_GCW_TR_432",13.69,-9999,11.3,3681,-9999,11.4,3176,3912.98,10.9,359661,-9999,11.5,2672,-9999,11.7,3169,4007.71,11.7,2673
"2025-11-21 14:30:00",4,432,"COMPASS_GCW_TR_432",13.79,-9999,11.3,3724,-9999,11.4,3139,3912.48,11,359376,-9999,11.5,2780,-9999,11.7,3087,4008.61,11.7,2689
"2025-11-21 14:45:00",5,432,"COMPASS_GCW_TR_432",13.82,-9999,11.3,3526,-9999,11.4,3277,3911.36,11,362263,-9999,11.5,2745,-9999,11.7,3149,4007.32,11.7,2743
"2025-11-21 15:00:00",6,432,"COMPASS_GCW_TR_432",13.82,-9999,11.3,3713,-9999,11.4,3178,3912.91,11,367032,-9999,11.6,2868,-9999,11.7,3075,4007.51,11.7,2688
"2025-11-21 15:15:00",7,432,"COMPASS_GCW_TR_432",13.82,-9999,11.3,3499,-9999,11.4,3273,3911.27,11,356236,-9999,11.6,2747,-9999,11.7,3290,4007.19,11.7,2701
"2025-11-21 15:30:00",8,432,"COMPASS_GCW_TR_432",13.82,-9999,11.4,3576,-9999,11.4,3204,3910.85,11,364234,-9999,11.6,2690,-9999,11.7,3076,4007.35,11.7,2791
"2025-11-21 15:45:00",9,432,"COMPASS_GCW_TR_432",13.82,-9999,11.4,3684,-9999,11.4,3169,3912.37,11,368328,-9999,11.6,2793,-9999,11.7,3044,4008.2,11.7,2832
"2025-11-21 16:00:00",10,432,"COMPASS_GCW_TR_432",13.82,-9999,11.4,3591,-9999,11.5,3244,3911.05,11,348591,-9999,11.6,2809,-9999,11.7,3069,4008.15,11.7,2634
"2025-11-21 16:15:00",11,432,"COMPASS_GCW_TR_432",13.83,-9999,11.4,3520,-9999,11.5,3130,3911.86,11,374357,-9999,11.6,2723,-9999,11.7,3023,4008.34,11.7,2689
"2025-11-21 16:30:00",12,432,"COMPASS_GCW_TR_432",13.82,-9999,11.4,3505,-9999,11.5,3214,3911.09,11,363065,-9999,11.7,2778,-9999,11.7,3013,4008.18,11.7,2743
"2025-11-21 16:45:00",13,432,"COMPASS_GCW_TR_432",13.83,-9999,11.4,3720,-9999,11.5,3240,3912.54,11.1,360160,-9999,11.7,2825,-9999,11.7,3084,4007.69,11.7,2788
"2025-11-21 17:00:00",14,432,"COMPASS_GCW_TR_432",13.82,-9999,11.4,3605,-9999,11.5,3245,3912.28,11.1,384306,-9999,11.7,2814,-9999,11.7,3138,4007.62,11.8,2659
"2025-11-21 17:15:00",15,432,"COMPASS_GCW_TR_432",13.83,-9999,11.4,3611,-9999,11.5,3095,3911.85,11.1,359930,-9999,11.7,2780,-9999,11.7,3113,4007.04,11.8,2771
"2025-11-21 17:30:00",16,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3595,-9999,11.5,3222,3910.33,11.1,363181,-9999,11.7,2783,-9999,11.7,3135,4006.7,11.8,2819
"2025-11-21 17:45:00",17,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3556,-9999,11.5,3317,3910.88,11.1,356778,-9999,11.7,2739,-9999,11.7,3047,4008.05,11.8,2841
"2025-11-21 18:00:00",18,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3572,-9999,11.5,3151,3912.49,11.1,360224,-9999,11.7,2809,-9999,11.8,3068,4007.08,11.8,2689
"2025-11-21 18:15:00",19,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3636,-9999,11.5,3199,3912.53,11.1,373372,-9999,11.7,2747,-9999,11.8,2967,4007.59,11.8,2693
"2025-11-21 18:30:00",20,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3647,-9999,11.5,3217,3911.65,11.1,373245,-9999,11.7,2795,-9999,11.8,3017,4007.29,11.8,2704
"2025-11-21 18:45:00",21,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3593,-9999,11.5,3207,3912.58,11.1,371245,-9999,11.7,2792,-9999,11.8,3019,4006.83,11.8,2700
"2025-11-21 19:00:00",22,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3616,-9999,11.5,3068,3911.79,11.1,375091,-9999,11.7,2723,-9999,11.8,3053,4007.58,11.8,2688
"2025-11-21 19:15:00",23,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3559,-9999,11.5,3298,3911.78,11.1,375290,-9999,11.7,2832,-9999,11.8,3036,4006.99,11.8,2678
"2025-11-21 19:30:00",24,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3611,-9999,11.5,3157,3910.1,11.1,357620,-9999,11.7,2793,-9999,11.8,3025,4007.04,11.8,2675
"2025-11-21 19:45:00",25,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3552,-9999,11.5,3140,3910.85,11.1,365373,-9999,11.7,2800,-9999,11.8,3110,4008.05,11.8,2790
"2025-11-21 20:00:00",26,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3730,-9999,11.6,3275,3913.35,11.1,357448,-9999,11.7,2723,-9999,11.8,2994,4006.9,11.8,2718
"2025-11-21 20:15:00",27,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3586,-9999,11.6,3155,3911.36,11.1,356184,-9999,11.7,2754,-9999,11.8,2986,4007.87,11.8,2677
"2025-11-21 20:30:00",28,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3593,-9999,11.6,3276,3912.11,11.1,373214,-9999,11.7,2783,-9999,11.8,3062,4008.3,11.8,2714
"2025-11-21 20:45:00",29,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3508,-9999,11.6,3287,3912.74,11.1,373061,-9999,11.7,2779,-9999,11.8,3133,4007.29,11.8,2746
"2025-11-21 21:00:00",30,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3535,-9999,11.6,3195,3911.3,11.1,357333,-9999,11.7,2724,-9999,11.8,3127,4007.75,11.8,2747
"2025-11-21 21:15:00",31,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3548,-9999,11.6,3221,3910.53,11.1,365088,-9999,11.7,2733,-9999,11.8,2992,4007.34,11.8,2671
"2025-11-21 21:30:00",32,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3569,-9999,11.6,3175,3911.17,11.1,365075,-9999,11.7,2904,-9999,11.8,3062,4008.64,11.8,2684
"2025-11-21 21:45:00",33,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3523,-9999,11.6,3181,3912.15,11.1,361856,-9999,11.7,2673,-9999,11.8,3059,4008.18,11.8,2710
"2025-11-21 22:00:00",34,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3558,-9999,11.6,3281,3912.78,11.1,374429,-9999,11.7,2703,-9999,11.8,3095,4006.82,11.8,2630
"2025-11-21 22:15:00",35,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3587,-9999,11.6,3196,3911.54,11.2,352738,-9999,11.7,2774,-9999,11.8,3100,4007.55,11.8,2691
"2025-11-21 22:30:00",36,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3515,-9999,11.6,3188,3911.21,11.2,357168,-9999,11.7,2745,-9999,11.8,3017,4008.23,11.8,2700
"2025-11-21 22:45:00",37,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3516,-9999,11.6,3222,3911.6,11.2,372905,-9999,11.7,2747,-9999,11.8,3096,4008.43,11.8,2670
"2025-11-21 23:00:00",38,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3699,-9999,11.6,3162,3911.13,11.2,360669,-9999,11.7,2789,-9999,11.8,3027,4006.87,11.8,2715
"2025-11-21 23:15:00",39,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3535,-9999,11.6,3214,3911.08,11.2,374553,-9999,11.7,2723,-9999,11.8,3065,4006.96,11.8,2694
"2025-11-21 23:30:00",40,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3616,-9999,11.6,3237,3911.83,11.2,355958,-9999,11.7,2691,-9999,11.8,3068,4007.51,11.8,2730
"2025-11-21 23:45:00",41,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3595,-9999,11.6,3293,3911.63,11.2,373602,-9999,11.7,2792,-9999,11.8,3078,4006.72,11.8,2688
"2025-11-22 00:00:00",42,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3611,-9999,11.6,3177,3911.68,11.2,355059,-9999,11.7,2686,-9999,11.8,2991,4006.73,11.8,2721
"2025-11-22 00:15:00",43,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3522,-9999,11.6,3211,3911.28,11.2,374727,-9999,11.7,2780,-9999,11.8,3077,4007.52,11.8,2714
"2025-11-22 00:30:00",44,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3609,-9999,11.6,3241,3912.08,11.2,351051,-9999,11.7,2755,-9999,11.8,3120,4007.36,11.8,2741
"2025-11-22 00:45:00",45,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3524,-9999,11.6,3120,3910.24,11.2,372729,-9999,11.7,2831,-9999,11.8,3049,4006.69,11.8,2741
"2025-11-22 01:00:00",46,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3513,-9999,11.6,3329,3910.03,11.2,355543,-9999,11.7,2723,-9999,11.8,3148,4006.98,11.8,2719
"2025-11-22 01:15:00",47,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3633,-9999,11.6,3198,3910.58,11.2,371679,-9999,11.7,2784,-9999,11.8,3108,4006.97,11.8,2670
"2025-11-22 01:30:00",48,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3631,-9999,11.6,3181,3912.11,11.2,356961,-9999,11.7,2852,-9999,11.8,3143,4008.17,11.8,2691
"2025-11-22 01:45:00",49,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3462,-9999,11.6,3232,3910.58,11.2,364984,-9999,11.7,2739,-9999,11.8,3141,4006.74,11.9,2743
"2025-11-22 02:00:00",50,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3711,-9999,11.6,3211,3910.17,11.2,378750,-9999,11.7,2699,-9999,11.8,3166,4006.79,11.9,2793
"2025-11-22 02:15:00",51,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3628,-9999,11.6,3257,3910.33,11.2,355674,-9999,11.7,2714,-9999,11.8,3128,4007.85,11.9,2788
"2025-11-22 02:30:00",52,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3593,-9999,11.6,3274,3912.04,11.2,358798,-9999,11.7,2729,-9999,11.8,3072,4007.29,11.9,2737
"2025-11-22 02:45:00",53,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3550,-9999,11.6,3185,3911.33,11.2,358049,-9999,11.7,2792,-9999,11.8,3090,4008.08,11.9,2686
"2025-11-22 03:00:00",54,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3438,-9999,11.6,3213,3910.56,11.2,358197,-9999,11.7,2775,-9999,11.8,3233,4007.28,11.9,2731
"2025-11-22 03:15:00",55,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3543,-9999,11.6,3183,3912.91,11.2,358100,-9999,11.7,2794,-9999,11.8,3179,4007.6,11.9,2681
"2025-11-22 03:30:00",56,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3631,-9999,11.6,3192,3910.15,11.2,355511,-9999,11.7,2768,-9999,11.8,3168,4007.9,11.9,2740
"2025-11-22 03:45:00",57,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3523,-9999,11.6,3275,3911.91,11.2,356147,-9999,11.7,2843,-9999,11.8,3136,4006.95,11.9,2664
"2025-11-22 04:00:00",58,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3522,-9999,11.6,3286,3910.93,11.2,377779,-9999,11.7,2839,-9999,11.8,3235,4007.09,11.9,2743
"2025-11-22 04:15:00",59,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3584,-9999,11.6,3268,3911.23,11.2,363827,-9999,11.8,2721,-9999,11.8,3176,4006.66,11.9,2707
"2025-11-22 04:30:00",60,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3617,-9999,11.6,3180,3912.23,11.2,365131,-9999,11.8,2852,-9999,11.9,3158,4006.6,11.9,2734
"2025-11-22 04:45:00",61,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3552,-9999,11.6,3335,3910.96,11.2,363600,-9999,11.8,2886,-9999,11.9,3160,4006.38,11.9,2730
"2025-11-22 05:00:00",62,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3521,-9999,11.6,3254,3912.31,11.2,370437,-9999,11.8,2892,-9999,11.9,3254,4006.65,11.9,2707
"2025-11-22 05:15:00",63,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3697,-9999,11.6,3283,3911.74,11.2,354141,-9999,11.8,2859,-9999,11.9,3295,4006.75,11.9,2755
"2025-11-22 05:30:00",64,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3475,-9999,11.6,3206,3910.84,11.2,354631,-9999,11.8,2882,-9999,11.9,3221,4007.11,11.9,2668
"2025-11-22 05:45:00",65,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3726,-9999,11.6,3237,3910.69,11.2,350501,-9999,11.8,2806,-9999,11.9,3193,4006.04,11.9,2733
"2025-11-22 06:00:00",66,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3455,-9999,11.6,3248,3911.94,11.2,381957,-9999,11.8,2818,-9999,11.9,3316,4006.51,11.9,2693
"2025-11-22 06:15:00",67,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3559,-9999,11.6,3123,3911.55,11.2,355777,-9999,11.8,2806,-9999,11.9,3250,4006.77,11.9,2718
"2025-11-22 06:30:00",68,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3695,-9999,11.6,3260,3910.36,11.3,370653,-9999,11.8,2768,-9999,11.9,3212,4005.73,11.9,2697
"2025-11-22 06:45:00",69,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3709,-9999,11.6,3251,3909.81,11.3,349431,-9999,11.8,2863,-9999,11.9,3228,4007.47,11.9,2671
"2025-11-22 07:00:00",70,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3558,-9999,11.7,3196,3911.87,11.3,362307,-9999,11.8,2858,-9999,11.9,3261,4007.2,11.9,2688
"2025-11-22 07:15:00",71,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3754,-9999,11.7,3320,3912.38,11.3,372533,-9999,11.8,2845,-9999,11.9,3237,4007.01,11.9,2701
"2025-11-22 07:30:00",72,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3495,-9999,11.7,3312,3910.27,11.3,354961,-9999,11.8,2762,-9999,11.9,3350,4007.21,11.9,2690
"2025-11-22 07:45:00",73,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3701,-9999,11.7,3294,3911.84,11.3,360591,-9999,11.8,2802,-9999,11.9,3387,4006.28,11.9,2726
"2025-11-22 08:00:00",74,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3589,-9999,11.7,3279,3910.67,11.3,378254,-9999,11.8,2832,-9999,11.9,3314,4007.56,11.9,2678
"2025-11-22 08:15:00",75,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3750,-9999,11.7,3237,3911.94,11.3,369470,-9999,11.8,2919,-9999,11.9,3240,4007.45,11.9,2741
"2025-11-22 08:30:00",76,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3646,-9999,11.7,3366,3911.45,11.3,380966,-9999,11.8,2848,-9999,11.9,3247,4006.46,11.9,2699
"2025-11-22 08:45:00",77,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3495,-9999,11.7,3326,3909.94,11.3,383555,-9999,11.8,2917,-9999,11.9,3248,4007.55,11.9,2697
"2025-11-22 09:00:00",78,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3636,-9999,11.7,3374,3909.91,11.3,361303,-9999,11.8,2970,-9999,11.9,3306,4007.16,11.9,2675
"2025-11-22 09:15:00",79,432,"COMPASS_GCW_TR_432",13.82,-9999,11.5,3784,-9999,11.7,3242,3910.39,11.3,379513,-9999,11.8,2928,-9999,11.9,3411,4006.39,11.9,2753
"2025-11-22 09:30:00",80,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3526,-9999,11.7,3396,3909.49,11.3,388372,-9999,11.8,2901,-9999,11.9,3379,4006.31,11.9,2755
"2025-11-22 09:45:00",81,432,"COMPASS_GCW_TR_432",13.83,-9999,11.5,3623,-9999,11.7,3387,3910.13,11.3,377152,-9999,11.8,2870,-9999,11.9,3306,4007.28,11.9,2714
"2025-11-22 10:00:00",82,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3616,-9999,11.7,3348,3911.52,11.3,386820,-9999,11.8,2981,-9999,11.9,3283,4007.02,11.9,2724
"2025-11-22 10:15:00",83,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3641,-9999,11.7,3445,3910.66,11.3,369269,-9999,11.8,3024,-9999,11.9,3351,4007.66,11.9,2814
"2025-11-22 10:30:00",84,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3644,-9999,11.7,3469,3910.44,11.3,373966,-9999,11.9,2919,-9999,11.9,3414,4007.45,11.9,2737
"2025-11-22 10:45:00",85,432,"COMPASS_GCW_TR_432",13.82,-9999,11.6,3788,-9999,11.7,3456,3911.78,11.3,376503,-9999,11.9,2934,-9999,11.9,3404,4006.52,11.9,2711
"2025-11-22 11:00:00",86,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3561,-9999,11.7,3281,3911.66,11.3,383948,-9999,11.9,2882,-9999,11.9,3382,4007.2,11.9,2736
"2025-11-22 11:15:00",87,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3500,-9999,11.7,3371,3911.45,11.3,387464,-9999,11.9,2984,-9999,11.9,3432,4007.54,11.9,2727
"2025-11-22 11:30:00",88,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3547,-9999,11.7,3401,3910.38,11.3,388486,-9999,11.9,2907,-9999,11.9,3384,4006.46,11.9,2739
"2025-11-22 11:45:00",89,432,"COMPASS_GCW_TR_432",13.82,-9999,11.6,3723,-9999,11.7,3442,3911.52,11.3,377241,-9999,11.9,2921,-9999,11.9,3472,4007.74,11.9,2704
"2025-11-22 12:00:00",90,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3614,-9999,11.7,3265,3910.64,11.3,358905,-9999,11.9,2977,-9999,11.9,3468,4007.24,11.9,2760
"2025-11-22 12:15:00",91,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3650,-9999,11.7,3313,3911.29,11.3,366660,-9999,11.9,2929,-9999,11.9,3463,4006.79,11.9,2729
"2025-11-22 12:30:00",92,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3795,-9999,11.7,3327,3909.91,11.3,365797,-9999,11.9,2902,-9999,11.9,3384,4006.97,11.9,2764
"2025-11-22 12:45:00",93,432,"COMPASS_GCW_TR_432",13.82,-9999,11.6,3584,-9999,11.7,3315,3911.65,11.3,375036,-9999,11.9,3010,-9999,11.9,3447,4007.8,11.9,2797
"2025-11-22 13:00:00",94,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3614,-9999,11.7,3311,3911.62,11.3,370606,-9999,11.9,2927,-9999,11.9,3387,4006.91,11.9,2674
"2025-11-22 13:15:00",95,432,"COMPASS_GCW_TR_432",13.82,-9999,11.6,3707,-9999,11.7,3380,3911.25,11.3,381618,-9999,11.9,2963,-9999,11.9,3408,4007.04,11.9,2721
"2025-11-22 13:30:00",96,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3610,-9999,11.7,3261,3911.55,11.3,368355,-9999,11.9,3020,-9999,11.9,3366,4007.5,11.9,2741
"2025-11-22 13:45:00",97,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3711,-9999,11.8,3415,3909.79,11.4,388520,-9999,11.9,3021,-9999,11.9,3382,4006.44,11.9,2764
"2025-11-22 14:00:00",98,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3606,-9999,11.8,3258,3912.2,11.4,375236,-9999,12,2968,-9999,11.9,3491,4007.57,11.9,2699
"2025-11-22 14:15:00",99,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3609,-9999,11.8,3320,3911.72,11.4,387019,-9999,12,2930,-9999,11.9,3420,4006.38,12,2790
"2025-11-22 14:30:00",100,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3656,-9999,11.8,3359,3911.19,11.4,377415,-9999,12,2991,-9999,11.9,3449,4007.52,12,2726
"2025-11-22 14:45:00",101,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3681,-9999,11.8,3272,3910.13,11.4,379462,-9999,12,2974,-9999,11.9,3397,4007.44,12,2796
"2025-11-22 15:00:00",102,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3661,-9999,11.8,3400,3911.45,11.4,379065,-9999,12,2930,-9999,11.9,3424,4006.08,12,2761
"2025-11-22 15:15:00",103,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3582,-9999,11.8,3256,3910.02,11.4,367252,-9999,12,2961,-9999,11.9,3498,4008,12,2785
"2025-11-22 15:30:00",104,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3650,-9999,11.8,3305,3911.34,11.4,362848,-9999,12,2918,-9999,11.9,3395,4007.22,12,2714
"2025-11-22 15:45:00",105,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3674,-9999,11.8,3202,3910.95,11.4,382905,-9999,12,2860,-9999,11.9,3468,4006.15,12,2782
"2025-11-22 16:00:00",106,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3619,-9999,11.8,3325,3909.69,11.4,384325,-9999,12,2915,-9999,11.9,3337,4007.76,12,2809
"2025-11-22 16:15:00",107,432,"COMPASS_GCW_TR_432",13.82,-9999,11.7,3618,-9999,11.8,3188,3911.33,11.4,389191,-9999,12.1,2983,-9999,11.9,3414,4006.82,12,2721
"2025-11-22 16:30:00",108,432,"COMPASS_GCW_TR_432",13.82,-9999,11.8,3601,-9999,11.8,3286,3909.83,11.4,364011,-9999,12.1,2980,-9999,11.9,3412,4007.72,12,2719
"2025-11-22 16:45:00",109,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3727,-9999,11.9,3213,3910.64,11.4,378690,-9999,12.1,2970,-9999,11.9,3427,4006.39,12,2767
"2025-11-22 17:00:00",110,432,"COMPASS_GCW_TR_432",13.82,-9999,11.8,3668,-9999,11.9,3280,3911.49,11.4,370527,-9999,12.1,2895,-9999,11.9,3466,4008.28,12,2814
"2025-11-22 17:15:00",111,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3520,-9999,11.9,3230,3910.42,11.4,371822,-9999,12.1,2826,-9999,11.9,3502,4006.91,12,2733
"2025-11-22 17:30:00",112,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3695,-9999,11.9,3284,3909.86,11.5,356633,-9999,12.1,2969,-9999,11.9,3396,4007.68,12,2854
"2025-11-22 17:45:00",113,432,"COMPASS_GCW_TR_432",13.82,-9999,11.8,3598,-9999,11.9,3468,3911.7,11.5,367303,-9999,12.1,2850,-9999,11.9,3390,4006.92,12,2797
"2025-11-22 18:00:00",114,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3670,-9999,11.9,3342,3911.04,11.5,358412,-9999,12.1,2919,-9999,11.9,3363,4006.42,12,2788
"2025-11-22 18:15:00",115,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3777,-9999,11.9,3414,3911.17,11.5,371576,-9999,12.1,2975,-9999,11.9,3389,4007.94,12,2780
"2025-11-22 18:30:00",116,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3438,-9999,11.9,3329,3910.77,11.5,377978,-9999,12.1,2808,-9999,11.9,3356,4007.09,12,2768
"2025-11-22 18:45:00",117,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3573,-9999,11.9,3379,3910.32,11.5,358608,-9999,12.1,2864,-9999,12,3600,4008.13,12,2713
"2025-11-22 19:00:00",118,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3630,-9999,11.9,3202,3912.24,11.5,373899,-9999,12.1,2835,-9999,12,3387,4006.82,12,2677
"2025-11-22 19:15:00",119,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3657,-9999,11.9,3207,3911.64,11.5,371669,-9999,12.1,2854,-9999,12,3327,4007.76,12,2736
"2025-11-22 19:30:00",120,432,"COMPASS_GCW_TR_432",13.83,-9999,11.8,3602,-9999,11.9,3341,3911.6,11.5,383830,-9999,12.1,2911,-9999,12,3437,4007.41,12,2832
"2025-11-22 19:45:00",121,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3623,-9999,11.9,3081,3909.44,11.5,373901,-9999,12.1,2990,-9999,12,3525,4007.49,12,2761
"2025-11-22 20:00:00",122,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3593,-9999,11.9,3257,3911.69,11.5,374441,-9999,12,2995,-9999,12,3435,4006.27,12,2777
"2025-11-22 20:15:00",123,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3741,-9999,11.9,3357,3911.94,11.5,380497,-9999,12,3007,-9999,12,3459,4007.47,12,2897
"2025-11-22 20:30:00",124,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3843,-9999,11.8,3281,3910.16,11.4,353079,-9999,12,2811,-9999,12,3467,4007.05,12,2838
"2025-11-22 20:45:00",125,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3557,-9999,11.8,3243,3910.46,11.4,352379,-9999,12,2899,-9999,12,3478,4006.16,12,2811
"2025-11-22 21:00:00",126,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3698,-9999,11.8,3234,3911.39,11.4,376281,-9999,12,2895,-9999,12,3275,4007.51,12,2705
"2025-11-22 21:15:00",127,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3605,-9999,11.8,3182,3911.75,11.4,364214,-9999,12,2888,-9999,12,3443,4006.68,12,2832
"2025-11-22 21:30:00",128,432,"COMPASS_GCW_TR_432",13.83,-9999,11.7,3618,-9999,11.8,3236,3912.14,11.4,379412,-9999,11.9,2957,-9999,12,3439,4007,12,2722
"2025-11-22 21:45:00",129,432,"COMPASS_GCW_TR_432",13.83,-9999,11.6,3743,-9999,11.8,3342,3910.4,11.4,379876,-9999,11.9,2880,-9999,12,3302,4007.06,12,2746
