"TOA5","Compass_GWI_W_411","CR1000X","28726","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","57162","ClimaVue50_15min"
"TIMESTAMP","RECORD","SlrFD_W_Avg","SlrTF_MJ_Tot","Rain_mm_Tot","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","MaxWS_ms_Max","MaxWS_ms_TMx","Invalid_Wind_Tot","AirT_C_Avg","AirT_C_Max","AirT_C_TMx","AirT_C_Min","AirT_C_TMn","VP_mbar_Avg","BP_mbar","BP_mbar_Max","BP_mbar_TMx","BP_mbar_Min","BP_mbar_TMn","RH","RHT_C_Avg","TiltNS_deg_Avg","TiltWE_deg_Avg","Strikes_Tot","Dist_km_Min","Dist_km_TMn","PAR_Den_C_Avg","PAR_Tot_C_Tot","CVMeta"
"TS","RN","W/m^2","MJ/m^2","mm","meters/second","Deg","Deg","meters/second","meters/second","","Deg C","Deg C","Deg C","Deg C","Deg C","mbar","mbar","mbar","mbar","mbar","mbar","%","Deg C","degrees","degrees","count","kilometers","kilometers","micromols/s/m^2","mmol/m^2second",""
"","","Avg","Tot","Tot","WVc","WVc","WVc","Max","TMx","Tot","Avg","Max","TMx","Min","TMn","Avg","Smp","Max","TMx","Min","TMn","Smp","Avg","Avg","Avg","Tot","Min","TMn","Avg","Tot","Smp"
2023-07-07 00:00:00,10403,0,0,0,0.666,103.7,72.62,1.92,2023-07-06 23:04:00,0,25.1,25.8,2023-07-06 23:01:00,24.4,2023-07-06 23:59:00,29.48333,1011.6,1012.1,2023-07-06 23:01:00,1011.6,2023-07-06 23:52:00,93.7,24.92,-2.66,0.832,0,0,2023-07-06 23:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 01:00:00,10404,0,0,0,0.484,74.7,40.6,1.06,2023-07-07 00:43:00,0,24.25,25.2,2023-07-07 00:14:00,23.5,2023-07-07 00:52:00,28.83,1011.3,1011.7,2023-07-07 00:11:00,1011.3,2023-07-07 00:55:00,96.2,24.01,-2.652,0.797,0,0,2023-07-07 00:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 02:00:00,10405,0,0,0,0.54,53.11,55.92,0.94,2023-07-07 01:47:00,0,23.87,24.5,2023-07-07 01:21:00,23.4,2023-07-07 01:11:00,28.95,1010.9,1011.4,2023-07-07 01:11:00,1010.9,2023-07-07 01:58:00,98.3,23.53,-2.648,0.788,0,0,2023-07-07 01:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 03:00:00,10406,0,0,0,0.53,75.17,34.25,0.98,2023-07-07 02:25:00,0,23.66,24.1,2023-07-07 02:52:00,23,2023-07-07 02:35:00,28.505,1010.8,1011,2023-07-07 02:04:00,1010.7,2023-07-07 02:46:00,97.6,23.17,-2.682,0.767,0,0,2023-07-07 02:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 04:00:00,10407,0,0,0,0.721,78.11,20.3,1.24,2023-07-07 03:46:00,0,23.64,23.9,2023-07-07 03:15:00,23.3,2023-07-07 03:31:00,28.53833,1010.9,1010.9,2023-07-07 03:36:00,1010.7,2023-07-07 03:01:00,97,23.13,-2.655,0.798,0,0,2023-07-07 03:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 05:00:00,10408,1.367,0.00041,0,0.871,81.4,11.7,1.27,2023-07-07 04:23:00,0,23.38,23.8,2023-07-07 04:01:00,22.5,2023-07-07 04:43:00,28.26333,1011.3,1011.3,2023-07-07 04:59:00,1010.9,2023-07-07 04:01:00,99.2,23.01,-2.66,0.778,0,0,2023-07-07 04:01:00,2.101,1.89075,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 06:00:00,10409,53.07,0.01592,0,0.964,84.1,22.03,1.41,2023-07-07 05:37:00,0,23.78,24.7,2023-07-07 05:59:00,22.8,2023-07-07 05:05:00,29.09333,1011.3,1011.3,2023-07-07 05:01:00,1011.1,2023-07-07 05:38:00,98.5,23.48,-2.655,0.78,0,0,2023-07-07 05:01:00,73.19,65.875,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 07:00:00,10410,161.4,0.048415,0,1.141,63.23,26.97,2.48,2023-07-07 07:00:00,0,25.55,26.1,2023-07-07 06:38:00,24.7,2023-07-07 06:01:00,31.98,1011.3,1011.4,2023-07-07 06:12:00,1011.2,2023-07-07 06:23:00,97.1,26.42,-2.622,0.857,0,0,2023-07-07 06:01:00,218.7,196.85,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 08:00:00,10411,317.7,0.09531999,0,1.393,36.31,15.57,2.86,2023-07-07 07:58:00,0,26.57,27.9,2023-07-07 07:51:00,25.8,2023-07-07 07:01:00,33.235,1011.8,1011.9,2023-07-07 07:52:00,1011.3,2023-07-07 07:01:00,95.8,29.05,-2.597,0.88,0,0,2023-07-07 07:01:00,423,380.75,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 09:00:00,10412,515.1,0.15453,0,1.809,82.9,31.66,3.6,2023-07-07 08:10:00,0,27.97,28.8,2023-07-07 08:56:00,27.1,2023-07-07 08:01:00,34.63333,1011.7,1011.8,2023-07-07 08:02:00,1011.6,2023-07-07 08:26:00,92,31.29,-2.615,0.945,0,0,2023-07-07 08:01:00,704.4,634,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 10:00:00,10413,693,0.207905,0,1.571,68.23,34.78,4.03,2023-07-07 09:44:00,0,28.54,29.6,2023-07-07 09:28:00,27.6,2023-07-07 09:04:00,34.04167,1012,1012,2023-07-07 09:27:00,1011.7,2023-07-07 09:01:00,89.4,32.15,-2.62,0.938,0,0,2023-07-07 09:01:00,883,795,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 11:00:00,10414,801,0.240245,0,1.666,97.7,22.74,3.7,2023-07-07 10:01:00,0,28.39,29.5,2023-07-07 10:56:00,27.7,2023-07-07 10:43:00,34.25333,1012,1012.2,2023-07-07 10:10:00,1012,2023-07-07 10:01:00,83.7,31.76,-2.618,0.908,0,0,2023-07-07 10:01:00,1013,912,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 12:00:00,10415,862,0.2586,0,1.683,107.8,24.81,4.33,2023-07-07 11:20:00,0,28.8,30.3,2023-07-07 11:59:00,28,2023-07-07 11:16:00,33.85667,1011.7,1012.1,2023-07-07 11:02:00,1011.7,2023-07-07 11:36:00,83.5,31.44,-2.623,0.937,0,0,2023-07-07 11:01:00,1086,977.25,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 13:00:00,10416,865,0.259495,0,1.995,113.3,16.91,4.46,2023-07-07 12:46:00,0,28.86,29.7,2023-07-07 12:05:00,28.3,2023-07-07 12:10:00,34.105,1011.1,1011.7,2023-07-07 12:01:00,1011.1,2023-07-07 12:45:00,87.8,31.24,-2.643,0.952,0,0,2023-07-07 12:01:00,1102,991.5,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 14:00:00,10417,749.4,0.22483,0,2.487,111.6,13.94,4.81,2023-07-07 13:49:00,0,28.9,30.2,2023-07-07 13:40:00,28.1,2023-07-07 13:44:00,34.875,1010.7,1011.1,2023-07-07 13:01:00,1010.6,2023-07-07 13:50:00,89.7,30.99,-2.702,0.988,0,0,2023-07-07 13:01:00,955,859.25,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 15:00:00,10418,666.7,0.200005,0,2.596,105.6,8.97,5.44,2023-07-07 14:47:00,0,28.78,29.7,2023-07-07 14:14:00,28,2023-07-07 14:04:00,34.59833,1010.8,1010.9,2023-07-07 14:12:00,1010.7,2023-07-07 14:03:00,84.5,30.73,-2.603,0.87,0,0,2023-07-07 14:01:00,902,811.25,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 16:00:00,10419,457.5,0.13725,0,2.356,111.2,12.59,4.82,2023-07-07 15:18:00,0,28.69,30.1,2023-07-07 15:37:00,27.9,2023-07-07 15:04:00,34.35833,1010.1,1010.7,2023-07-07 15:01:00,1010.1,2023-07-07 15:48:00,90.5,30.8,-2.64,0.975,0,0,2023-07-07 15:01:00,647.4,582.75,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 17:00:00,10420,147.5,0.04424,0,1.757,127.9,18.28,3.63,2023-07-07 16:57:00,0,27.67,28.1,2023-07-07 16:03:00,27.4,2023-07-07 16:30:00,32.53333,1010.5,1010.5,2023-07-07 17:00:00,1010.1,2023-07-07 16:01:00,89.3,28.79,-2.672,0.918,0,0,2023-07-07 16:01:00,207.6,186.825,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 18:00:00,10421,89.4,0.02683,0,1.591,121,16.61,3.91,2023-07-07 17:56:00,0,27.3,27.7,2023-07-07 17:01:00,27,2023-07-07 17:52:00,32.075,1010.7,1010.8,2023-07-07 17:13:00,1010.5,2023-07-07 17:02:00,88.5,27.92,-2.645,0.887,0,0,2023-07-07 17:01:00,125.2,112.675,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 19:00:00,10422,64.08,0.019225,0,1.804,131,16.04,4.08,2023-07-07 18:39:00,0,27.22,27.5,2023-07-07 18:33:00,27,2023-07-07 18:02:00,31.82833,1010.3,1010.8,2023-07-07 18:01:00,1010.1,2023-07-07 18:55:00,88.4,27.47,-2.638,0.873,0,0,2023-07-07 18:01:00,91.6,82.425,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 20:00:00,10423,7.817,0.002345,0,1.719,128.3,16.27,4.08,2023-07-07 19:44:00,0,26.92,27.1,2023-07-07 19:01:00,26.8,2023-07-07 19:30:00,31.56167,1010.7,1010.8,2023-07-07 19:54:00,1010.3,2023-07-07 19:01:00,89.1,26.95,-2.603,0.855,0,0,2023-07-07 19:01:00,10.41,9.3675,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 21:00:00,10424,0,0,0,1.207,152.2,16.08,3.06,2023-07-07 20:03:00,0,26.71,26.9,2023-07-07 20:04:00,26.6,2023-07-07 20:38:00,31.615,1011.1,1011.2,2023-07-07 20:34:00,1010.7,2023-07-07 20:01:00,91.8,26.51,-2.65,0.87,0,0,2023-07-07 20:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 22:00:00,10425,0,0,0,1.243,132.7,16.84,2.66,2023-07-07 21:39:00,0,26.62,26.7,2023-07-07 21:01:00,26.4,2023-07-07 21:42:00,31.765,1011.7,1011.7,2023-07-07 21:58:00,1011,2023-07-07 21:01:00,91.4,26.34,-2.66,0.87,0,0,2023-07-07 21:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-07 23:00:00,10426,0,0,0,0.823,146.4,27.47,1.76,2023-07-07 23:00:00,0,26.55,26.8,2023-07-07 22:25:00,26.3,2023-07-07 22:43:00,31.87667,1011.6,1012,2023-07-07 22:20:00,1011.6,2023-07-07 22:53:00,91.2,26.26,-2.658,0.842,0,0,2023-07-07 22:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
2023-07-08 00:00:00,10427,0,0,0,1.105,196.5,14.24,2.17,2023-07-07 23:11:00,0,26.28,26.5,2023-07-07 23:01:00,26.1,2023-07-07 23:50:00,31.73167,1011.7,1011.7,2023-07-07 23:52:00,1011.4,2023-07-07 23:10:00,94.5,26.05,-2.653,0.855,0,0,2023-07-07 23:01:00,0,0,013CAMPBELLCLIM50529VUE-500002163
