"TOA5","Compass_MSM_Buoy","CR1000X","29515","CR1000X.Std.06.02","CPU:COMPASS_v3.4.CR1X","43155","ExoTable"
"TIMESTAMP","RECORD","PB","Statname","Date","Time","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_uScm","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn","TSS_MgL","ORP_mv","TDS_mg_L","Vertical_Position_m","Turbidity_FNU","Turbidity_Raw"
2024-09-13 13:30:00,30568,407,Compass_MSM_407_BuoyBob,91324,132307,21.701,17.05,8.44,21.48,93.37,93.13,7.11,0,12.89,21.497,1.21,7.61,-57.91,25.495,0.855,0,12.48,32.33,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,222.37,13974.22,0.855,8.48,0.21
2024-09-13 13:45:00,30569,407,Compass_MSM_407_BuoyBob,91324,133807,21.762,16.82,8.32,21.5,98.95,98.69,7.52,0,12.9,21.525,1.21,7.62,-58.14,25.577,0.85,0,12.54,35.52,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,222.63,13991.71,0.849,8.47,0.21
2024-09-13 14:00:00,30570,407,Compass_MSM_407_BuoyBob,91324,135307,21.881,17.96,8.92,21.55,92.32,92.08,7,0,12.94,21.584,1.2,7.52,-52.71,25.72,0.847,0,12.47,32.77,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,222.23,14030.58,0.848,7.75,0.19
2024-09-13 14:15:00,30571,407,Compass_MSM_407_BuoyBob,91324,140807,21.966,14.81,7.25,21.57,93.36,93.12,7.06,0,12.95,21.609,1.21,7.57,-55.58,25.867,0.842,0,12.47,35.34,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,229.46,14045.66,0.843,7.98,0.2
2024-09-13 14:30:00,30572,407,Compass_MSM_407_BuoyBob,91324,142307,22.065,18.06,8.97,21.62,91.99,91.75,6.94,0,12.99,21.663,1.2,7.58,-55.98,25.971,0.836,0,12.62,33.04,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,229.04,14082.47,0.836,8.15,0.2
2024-09-13 14:45:00,30573,407,Compass_MSM_407_BuoyBob,91324,143807,22.083,18.39,9.14,21.67,93.99,93.74,7.1,0,13.02,21.706,1.2,7.55,-54.41,25.909,0.829,0,12.56,32.71,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,231.97,14109.23,0.83,7.85,0.2
2024-09-13 15:00:00,30574,407,Compass_MSM_407_BuoyBob,91324,145307,22.183,18.79,9.36,21.75,92.56,92.32,6.98,0,13.07,21.788,1.2,7.54,-53.73,25.948,0.827,0,12.46,34.56,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,234.76,14160.66,0.828,7.79,0.19
2024-09-13 15:15:00,30575,407,Compass_MSM_407_BuoyBob,91324,150807,22.129,12.34,5.94,21.66,91.96,91.72,6.93,0,13.01,21.701,1.2,7.54,-53.8,26.031,0.822,0,12.58,32.37,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,233.56,14106.07,0.823,6.99,0.17
2024-09-13 15:30:00,30576,407,Compass_MSM_407_BuoyBob,91324,152307,22.144,10.49,4.96,21.65,89.86,89.62,6.77,0,13.01,21.698,1.21,7.52,-52.75,26.077,0.818,0,12.48,35.33,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,234.22,14102.82,0.817,8.19,0.2
2024-09-13 15:45:00,30577,407,Compass_MSM_407_BuoyBob,91324,153807,22.227,18.8,9.37,21.74,89.56,89.32,6.74,0,13.07,21.788,1.2,7.48,-50.59,26.053,0.817,0,12.53,32.61,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,232.74,14162.53,0.817,7.35,0.18
2024-09-13 16:00:00,30578,407,Compass_MSM_407_BuoyBob,91324,155307,22.162,13.06,6.32,21.67,82.98,82.76,6.25,0,13.02,21.713,1.2,7.49,-50.89,26.082,0.814,0,12.54,35.2,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,230.71,14114.26,0.814,8.32,0.21
2024-09-13 16:15:00,30579,407,Compass_MSM_407_BuoyBob,91324,160807,22.295,19.07,9.51,21.78,80.85,80.64,6.08,0,13.09,21.828,1.2,7.42,-46.87,26.122,0.813,0,12.47,32.37,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,232.05,14187.94,0.813,8.51,0.21
2024-09-13 16:30:00,30580,407,Compass_MSM_407_BuoyBob,91324,162307,22.254,18.73,9.33,21.7,86.9,86.68,6.53,0,13.04,21.752,1.2,7.43,-47.3,26.209,0.814,0,12.46,32.4,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,232.1,14139.33,0.814,9.76,0.24
2024-09-13 16:45:00,30581,407,Compass_MSM_407_BuoyBob,91324,163807,22.118,18.85,9.39,21.59,80.69,80.48,6.07,0,12.97,21.644,1.21,7.39,-44.96,26.145,0.811,0,12.54,33.07,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,225.14,14105.56,0.811,9.14,0.23
2024-09-13 17:00:00,30582,407,Compass_MSM_407_BuoyBob,91324,165307,22.286,16.5,8.15,21.76,83.86,83.64,6.3,0,13.08,21.81,1.2,7.37,-43.91,26.141,0.811,0,12.49,33.24,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,210.22,14178.4,0.812,9.9,0.25
2024-09-13 17:15:00,30583,407,Compass_MSM_407_BuoyBob,91324,170807,22.251,18.95,9.45,21.78,85.49,85.27,6.44,0,13.09,21.825,1.2,7.42,-46.8,26.022,0.811,0,12.5,32.77,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,225.27,14188.12,0.811,10.54,0.26
2024-09-13 17:30:00,30584,407,Compass_MSM_407_BuoyBob,91324,172307,22.394,17.2,8.51,21.93,90.85,90.61,6.84,0,13.19,21.973,1.21,7.47,-49.73,26.001,0.817,0,12.49,34.78,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,228.33,14280.74,0.817,9.71,0.24
2024-09-13 17:45:00,30585,407,Compass_MSM_407_BuoyBob,91324,173807,22.253,17.54,8.7,21.78,92.86,92.62,6.99,0,13.09,21.821,1.21,7.52,-52.72,26.036,0.819,0,12.41,33.51,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,227.94,14190.63,0.819,9.52,0.24
2024-09-13 18:00:00,30586,407,Compass_MSM_407_BuoyBob,91324,175307,22.192,17.97,8.92,21.75,94.64,94.4,7.14,0,13.07,21.792,1.2,7.56,-55.01,25.96,0.825,0,12.3,33.02,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,230.63,14163.84,0.826,9.93,0.25
2024-09-13 18:15:00,30587,407,Compass_MSM_407_BuoyBob,91324,180807,22.124,17.93,8.9,21.72,97.16,96.91,7.34,0,13.05,21.762,1.2,7.6,-57.41,25.87,0.828,0,12.18,35.36,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,233.68,14144.55,0.828,11.61,0.29
2024-09-13 18:30:00,30588,407,Compass_MSM_407_BuoyBob,91324,182307,22.2,18.51,9.21,21.79,94.9,94.65,7.17,0,13.1,21.829,1.2,7.57,-55.29,25.89,0.837,0,12.14,32.66,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,238.05,14191.58,0.837,9.39,0.23
2024-09-13 18:45:00,30589,407,Compass_MSM_407_BuoyBob,91324,183807,22.214,19.09,9.52,21.82,94.24,93.99,7.12,0,13.12,21.857,1.2,7.55,-54.3,25.857,0.834,0,12.13,35.4,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,241.55,14209.73,0.835,9.78,0.24
2024-09-13 19:00:00,30590,407,Compass_MSM_407_BuoyBob,91324,185307,22.208,17.19,8.51,21.82,93.78,93.53,7.09,0,13.12,21.861,1.2,7.56,-54.67,25.83,0.843,0,12.13,32.38,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,243.98,14209.47,0.846,10.64,0.26
2024-09-13 19:15:00,30591,407,Compass_MSM_407_BuoyBob,91324,190807,22.091,18.27,9.08,21.76,95.78,95.53,7.25,0,13.07,21.79,1.2,7.58,-55.92,25.724,0.85,0,12.13,35.78,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,245.75,14164.4,0.851,9.88,0.25
2024-09-13 19:30:00,30592,407,Compass_MSM_407_BuoyBob,91324,192307,22.041,17.43,8.64,21.73,95.81,95.56,7.26,0,13.06,21.763,1.2,7.6,-57.27,25.67,0.862,0,12.12,32.97,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,248.81,14147.95,0.862,11.73,0.29
2024-09-13 19:45:00,30593,407,Compass_MSM_407_BuoyBob,91324,193807,21.996,21.23,10.65,21.71,96.56,96.31,7.33,0,13.04,21.736,1.2,7.62,-58.5,25.627,0.87,0,12.13,35.73,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,249.89,14129.66,0.87,11.68,0.29
2024-09-13 20:00:00,30594,407,Compass_MSM_407_BuoyBob,91324,195307,21.936,16.23,8,21.68,97.07,96.81,7.37,0,13.02,21.702,1.21,7.64,-59.58,25.567,0.876,0,12.12,33.03,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,251.26,14103.95,0.877,11.22,0.28
2024-09-13 20:15:00,30595,407,Compass_MSM_407_BuoyBob,91324,200807,21.866,17.23,8.53,21.63,97.73,97.48,7.43,0,12.99,21.652,1.21,7.66,-60.64,25.516,0.881,0,12.12,32.6,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,252.84,14075.37,0.88,12.54,0.31
2024-09-13 20:30:00,30596,407,Compass_MSM_407_BuoyBob,91324,202307,21.821,14.06,6.86,21.6,97.24,96.99,7.4,0,12.97,21.621,1.21,7.67,-61.42,25.483,0.885,0,12.12,33.1,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,254.15,14054.64,0.885,12.81,0.32
2024-09-13 20:45:00,30597,407,Compass_MSM_407_BuoyBob,91324,203807,21.786,15.99,7.88,21.59,97.23,96.97,7.41,0,12.96,21.612,1.21,7.68,-61.96,25.421,0.885,0,12.12,32.61,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,255.17,14048.71,0.884,13.53,0.34
2024-09-13 21:00:00,30598,407,Compass_MSM_407_BuoyBob,91324,205307,21.699,15.88,7.82,21.53,97.56,97.3,7.44,0,12.92,21.544,1.21,7.7,-62.78,25.378,0.885,0,12.12,33.04,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,256.36,14004.82,0.886,13.4,0.33
2024-09-13 21:15:00,30599,407,Compass_MSM_407_BuoyBob,91324,210807,21.63,16.46,8.12,21.47,97.6,97.34,7.45,0,12.88,21.485,1.2,7.7,-62.77,25.353,0.889,0,12.12,32.48,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,255.84,13966.54,0.889,12.33,0.31
2024-09-13 21:30:00,30600,407,Compass_MSM_407_BuoyBob,91324,212307,21.539,16.21,7.99,21.38,96.52,96.26,7.37,0,12.82,21.397,1.2,7.68,-61.97,25.345,0.892,0,12.12,32.56,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,257.59,13909.89,0.888,13.16,0.33
2024-09-13 21:45:00,30601,407,Compass_MSM_407_BuoyBob,91324,213807,21.565,16.23,8,21.42,95.5,95.25,7.29,0,12.85,21.433,1.21,7.65,-60.29,25.323,0.904,0,12.12,34.95,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,251.02,13932.04,0.905,11.88,0.29
2024-09-13 22:00:00,30602,407,Compass_MSM_407_BuoyBob,91324,215307,21.557,16.3,8.04,21.44,94.85,94.6,7.25,0,12.86,21.45,1.2,7.64,-59.75,25.263,0.894,0,12.12,32.55,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,259.4,13942.98,0.89,12.05,0.3
2024-09-13 22:15:00,30603,407,Compass_MSM_407_BuoyBob,91324,220807,21.542,16.14,7.96,21.45,94.22,93.98,7.21,0,12.86,21.458,1.21,7.64,-59.64,25.205,0.902,0,12.12,35.41,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,260.57,13948.65,0.904,12.05,0.3
2024-09-13 22:30:00,30604,407,Compass_MSM_407_BuoyBob,91324,222307,21.524,15.33,7.53,21.45,93.71,93.47,7.18,0,12.86,21.458,1.2,7.64,-59.5,25.16,0.905,0,12.12,32.45,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,260.08,13946.71,0.903,12.16,0.3
2024-09-13 22:45:00,30605,407,Compass_MSM_407_BuoyBob,91324,223807,21.509,15.46,7.59,21.46,93.56,93.32,7.17,0,12.87,21.46,1.2,7.64,-59.57,25.119,0.916,0,12.12,35.23,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,261.69,13948.94,0.915,13.03,0.32
2024-09-13 23:00:00,30606,407,Compass_MSM_407_BuoyBob,91324,225307,21.487,15.97,7.87,21.46,93.32,93.07,7.16,0,12.87,21.461,1.2,7.65,-60.01,25.064,0.918,0,12.12,32.57,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,262.09,13949.97,0.918,11.7,0.29
2024-09-13 23:15:00,30607,407,Compass_MSM_407_BuoyBob,91324,230807,21.476,13.3,6.45,21.47,93.71,93.46,7.19,0,12.87,21.468,1.21,7.66,-60.66,25.02,0.927,0,12.12,34.83,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,263.29,13955,0.927,11.84,0.29
2024-09-13 23:30:00,30608,407,Compass_MSM_407_BuoyBob,91324,232307,21.472,14.9,7.3,21.47,94.2,93.95,7.23,0,12.88,21.472,1.2,7.67,-60.93,24.999,0.913,0,12.12,32.59,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,264.02,13956.79,0.909,11.01,0.27
2024-09-13 23:45:00,30609,407,Compass_MSM_407_BuoyBob,91324,233807,21.448,10.9,5.18,21.48,93.8,93.55,7.21,0,12.88,21.473,1.21,7.66,-60.81,24.939,0.904,0,12.12,32.58,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,264.81,13958.02,0.904,11.1,0.28
2024-09-14 00:00:00,30610,407,Compass_MSM_407_BuoyBob,91324,235307,21.438,14.7,7.19,21.48,94.47,94.22,7.27,0,12.88,21.477,0.96,7.68,-61.96,24.905,0.912,0,12.12,32.62,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,264.83,13960.25,0.908,11.13,0.28
2024-09-14 00:15:00,30611,407,Compass_MSM_407_BuoyBob,91424,807,21.426,15.13,7.42,21.48,93.61,93.36,7.21,0,12.88,21.479,1.2,7.67,-61.37,24.87,0.885,0,12.12,34.35,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,263.13,13961.78,0.886,10.44,0.26
2024-09-14 00:30:00,30612,407,Compass_MSM_407_BuoyBob,91424,2307,21.423,14.89,7.29,21.49,92.88,92.64,7.15,0,12.88,21.48,1.2,7.63,-58.88,24.86,0.881,0,12.12,32.47,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,262.68,13962.58,0.881,10.38,0.26
2024-09-14 00:45:00,30613,407,Compass_MSM_407_BuoyBob,91424,3807,21.428,15.67,7.71,21.5,87.2,86.97,6.71,0,12.89,21.489,1.2,7.58,-55.91,24.851,0.876,0,12.12,35.26,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,260.09,13967.23,0.877,10.71,0.27
2024-09-14 01:00:00,30614,407,Compass_MSM_407_BuoyBob,91424,5307,21.422,16.06,7.91,21.49,85.84,85.62,6.61,0,12.88,21.483,1.2,7.58,-56.07,24.849,0.877,0,12.12,32.44,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,252.66,13965.04,0.878,6.96,0.17
2024-09-14 01:15:00,30615,407,Compass_MSM_407_BuoyBob,91424,10807,21.42,16.13,7.95,21.49,83.09,82.87,6.4,0,12.89,21.487,1.2,7.5,-51.48,24.836,0.878,0,12.12,35.21,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,251.2,13966.75,0.878,8.42,0.21
2024-09-14 01:30:00,30616,407,Compass_MSM_407_BuoyBob,91424,12307,21.423,16.49,8.14,21.5,82.59,82.38,6.36,0,12.89,21.492,1.2,7.52,-52.26,24.832,0.878,0,12.04,32.59,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,244.33,13970.02,0.878,7.04,0.18
2024-09-14 01:45:00,30617,407,Compass_MSM_407_BuoyBob,91424,13807,21.408,16.66,8.23,21.51,83.22,83,6.42,0,12.89,21.497,1.2,7.52,-52.5,24.783,0.874,0,12.07,34.74,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,238.32,13973.35,0.875,8.72,0.22
2024-09-14 02:00:00,30618,407,Compass_MSM_407_BuoyBob,91424,15307,21.363,14.89,7.29,21.49,86.82,86.59,6.7,0,12.88,21.48,1.21,7.48,-50.13,24.713,0.876,0,12.03,32.62,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,239.05,13961.14,0.876,8.19,0.2
2024-09-14 02:15:00,30619,407,Compass_MSM_407_BuoyBob,91424,20807,21.341,15.8,7.78,21.5,84.76,84.54,6.55,0,12.89,21.483,1.2,7.56,-55,24.654,0.881,0,12.02,34.81,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,234.23,13965.25,0.881,7.16,0.18
2024-09-14 02:30:00,30620,407,Compass_MSM_407_BuoyBob,91424,22307,21.309,15.53,7.63,21.49,85.85,85.62,6.64,0,12.88,21.474,1.21,7.58,-55.81,24.599,0.882,0,12.02,32.68,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,238.43,13959.21,0.882,7.35,0.18
2024-09-14 02:45:00,30621,407,Compass_MSM_407_BuoyBob,91424,23807,21.288,15.98,7.87,21.5,82.23,82.02,6.37,0,12.88,21.476,1.2,7.56,-54.71,24.542,0.884,0,11.99,34.71,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,237.51,13961.6,0.884,8.36,0.21
2024-09-14 03:00:00,30622,407,Compass_MSM_407_BuoyBob,91424,25307,21.276,16.19,7.98,21.5,84.58,84.36,6.55,0,12.89,21.478,1.2,7.58,-55.93,24.509,0.887,0,12,32.4,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,238.12,13960.2,0.888,7.32,0.18
2024-09-14 03:15:00,30623,407,Compass_MSM_407_BuoyBob,91424,30807,21.271,15.94,7.85,21.5,84.18,83.96,6.52,0,12.89,21.477,1.2,7.58,-55.71,24.497,0.889,0,11.99,34.98,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,240.62,13959.38,0.89,7.84,0.19
2024-09-14 03:30:00,30624,407,Compass_MSM_407_BuoyBob,91424,32307,21.272,16.73,8.27,21.52,80.07,79.86,6.21,0,12.9,21.497,1.2,7.54,-53.41,24.452,0.892,0,11.98,32.49,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,242.48,13973.27,0.892,7.7,0.19
2024-09-14 03:45:00,30625,407,Compass_MSM_407_BuoyBob,91424,33807,21.267,16.61,8.2,21.51,81.23,81.02,6.3,0,12.89,21.486,1.2,7.52,-52.5,24.467,0.891,0,11.97,35.26,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,243.31,13965.24,0.891,8.63,0.21
2024-09-14 04:00:00,30626,407,Compass_MSM_407_BuoyBob,91424,35307,21.27,16.01,7.89,21.52,81.36,81.14,6.31,0,12.9,21.493,1.21,7.52,-52.76,24.455,0.892,0,11.96,32.74,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,245.72,13971,0.892,8.56,0.21
2024-09-14 04:15:00,30627,407,Compass_MSM_407_BuoyBob,91424,40807,21.279,17.81,8.84,21.53,81.15,80.93,6.29,0,12.91,21.507,1.2,7.55,-54.15,24.447,0.893,0,11.96,34.81,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,241.04,13979.9,0.893,8.69,0.22
2024-09-14 04:30:00,30628,407,Compass_MSM_407_BuoyBob,91424,42307,21.298,17.95,8.91,21.57,79.57,79.36,6.18,0,12.93,21.545,1.2,7.53,-53.01,24.401,0.892,0,11.96,32.55,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,247.19,14004.24,0.893,7.3,0.18
2024-09-14 04:45:00,30629,407,Compass_MSM_407_BuoyBob,91424,43806,21.336,17.95,8.92,21.63,80,79.79,6.21,0,12.97,21.6,1.2,7.55,-54.37,24.361,0.895,0,11.96,35.6,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,245.54,14040.75,0.895,7.82,0.19
2024-09-14 05:00:00,30630,407,Compass_MSM_407_BuoyBob,91424,45306,21.373,17.8,8.83,21.68,73.45,73.25,5.71,0,13,21.653,1.2,7.53,-52.86,24.323,0.896,0,11.94,32.67,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,247.53,14075.47,0.896,7.64,0.19
2024-09-14 05:15:00,30631,407,Compass_MSM_407_BuoyBob,91424,50806,21.365,18.34,9.12,21.71,79.32,79.11,6.17,0,13.02,21.68,1.2,7.48,-50.31,24.237,0.902,0,11.93,34.85,# sn  21H101648  #,# ssn  21H105242 24B103618 21F102075 21F100693 22M100503 23A106685 21E103,0,234.56,14093.29,0.902,7.72,0.19
